Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
40536,2023-08-17 00:00:00,2024-07-17 00:00:00,3.1,147.65,915.0,1211.0,145.0,22.0
40537,2023-08-17 01:00:00,2024-07-17 00:00:00,3.1,144.61,913.0,1309.0,100.0,14.0
40538,2023-08-17 02:00:00,2024-07-17 00:00:00,3.1,132.61,910.0,1498.0,114.0,17.0
40539,2023-08-17 03:00:00,2024-07-17 00:00:00,3.1,132.25,880.0,1482.0,90.0,10.0
40540,2023-08-17 04:00:00,2024-07-17 00:00:00,3.1,135.9,804.0,1308.0,70.0,7.0
40541,2023-08-17 05:00:00,2024-07-17 00:00:00,3.1,153.0,734.0,1017.0,24.0,0.0
40542,2023-08-17 06:00:00,2024-07-17 00:00:00,3.1,190.15,775.0,732.0,1.0,0.0
40543,2023-08-17 07:00:00,2024-07-17 00:00:00,3.1,188.95,766.0,730.0,4.0,0.0
40544,2023-08-17 08:00:00,2024-07-17 00:00:00,3.1,207.87,759.0,592.0,0.0,0.0
40545,2023-08-17 09:00:00,2024-07-17 00:00:00,3.1,261.87,758.0,312.0,1.0,0.0
40546,2023-08-17 10:00:00,2024-07-17 00:00:00,3.1,285.18,733.0,216.0,0.0,2.0
40547,2023-08-17 11:00:00,2024-07-17 00:00:00,3.1,279.95,715.0,225.0,0.0,5.0
40548,2023-08-17 12:00:00,2024-07-17 00:00:00,3.1,247.11,738.0,367.0,0.0,0.0
40549,2023-08-17 13:00:00,2024-07-17 00:00:00,3.1,226.09,762.0,482.0,3.0,0.0
40550,2023-08-17 14:00:00,2024-07-17 00:00:00,3.1,200.23,743.0,611.0,18.0,1.0
40551,2023-08-17 15:00:00,2024-07-17 00:00:00,3.1,238.98,715.0,329.0,61.0,2.0
40552,2023-08-17 16:00:00,2024-07-17 00:00:00,3.1,269.33,725.0,207.0,63.0,1.0
40553,2023-08-17 17:00:00,2024-07-17 00:00:00,3.1,262.15,773.0,239.0,73.0,6.0
40554,2023-08-17 18:00:00,2024-07-17 00:00:00,3.1,241.54,816.0,354.0,80.0,0.0
40555,2023-08-17 19:00:00,2024-07-17 00:00:00,3.1,213.26,834.0,493.0,120.0,0.0
40556,2023-08-17 20:00:00,2024-07-17 00:00:00,3.1,212.34,866.0,478.0,151.0,14.0
40557,2023-08-17 21:00:00,2024-07-17 00:00:00,3.1,195.33,860.0,568.0,168.0,33.0
40558,2023-08-17 22:00:00,2024-07-17 00:00:00,3.1,187.99,880.0,617.0,172.0,63.0
40559,2023-08-17 23:00:00,2024-07-17 00:00:00,3.1,199.96,882.0,644.0,53.0,53.0
