Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
41640,2023-10-02 00:00:00,2024-07-17 00:00:00,3.1,212.85,642.0,267.0,83.0,124.0
41641,2023-10-02 01:00:00,2024-07-17 00:00:00,3.1,197.19,752.0,481.0,37.0,141.0
41642,2023-10-02 02:00:00,2024-07-17 00:00:00,3.1,153.87,771.0,933.0,35.0,115.0
41643,2023-10-02 03:00:00,2024-07-17 00:00:00,3.1,148.58,763.0,974.0,81.0,82.0
41644,2023-10-02 04:00:00,2024-07-17 00:00:00,3.1,181.35,720.0,651.0,35.0,63.0
41645,2023-10-02 05:00:00,2024-07-17 00:00:00,3.1,185.4,701.0,589.0,1.0,108.0
41646,2023-10-02 06:00:00,2024-07-17 00:00:00,3.1,212.86,703.0,381.0,0.0,138.0
41647,2023-10-02 07:00:00,2024-07-17 00:00:00,3.1,264.23,682.0,211.0,0.0,62.0
41648,2023-10-02 08:00:00,2024-07-17 00:00:00,3.1,276.39,682.0,173.0,0.0,58.0
41649,2023-10-02 09:00:00,2024-07-17 00:00:00,3.1,299.24,702.0,140.0,0.0,26.0
41650,2023-10-02 10:00:00,2024-07-17 00:00:00,3.1,297.48,685.0,152.0,0.0,15.0
41651,2023-10-02 11:00:00,2024-07-17 00:00:00,3.1,292.61,673.0,161.0,0.0,17.0
41652,2023-10-02 12:00:00,2024-07-17 00:00:00,3.1,279.16,673.0,186.0,0.0,33.0
41653,2023-10-02 13:00:00,2024-07-17 00:00:00,3.1,232.59,672.0,385.0,0.0,12.0
41654,2023-10-02 14:00:00,2024-07-17 00:00:00,3.1,224.89,685.0,433.0,7.0,2.0
41655,2023-10-02 15:00:00,2024-07-17 00:00:00,3.1,268.67,692.0,187.0,74.0,0.0
41656,2023-10-02 16:00:00,2024-07-17 00:00:00,3.1,236.52,567.0,190.0,130.0,0.0
41657,2023-10-02 17:00:00,2024-07-17 00:00:00,3.1,250.78,528.0,159.0,92.0,0.0
41658,2023-10-02 18:00:00,2024-07-17 00:00:00,3.1,252.27,525.0,151.0,94.0,0.0
41659,2023-10-02 19:00:00,2024-07-17 00:00:00,3.1,227.28,508.0,154.0,165.0,0.0
41660,2023-10-02 20:00:00,2024-07-17 00:00:00,3.1,250.43,532.0,164.0,88.0,2.0
41661,2023-10-02 21:00:00,2024-07-17 00:00:00,3.1,248.46,554.0,144.0,125.0,2.0
41662,2023-10-02 22:00:00,2024-07-17 00:00:00,3.1,236.18,563.0,143.0,175.0,1.0
41663,2023-10-02 23:00:00,2024-07-17 00:00:00,3.1,238.79,586.0,179.0,138.0,5.0
