Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
39624,2023-07-10 00:00:00,2024-07-17 00:00:00,3.1,228.76,699.0,425.0,167.0,298.0
39625,2023-07-10 01:00:00,2024-07-17 00:00:00,3.1,215.66,743.0,608.0,147.0,304.0
39626,2023-07-10 02:00:00,2024-07-17 00:00:00,3.1,190.6,764.0,957.0,101.0,304.0
39627,2023-07-10 03:00:00,2024-07-17 00:00:00,3.1,185.72,773.0,1061.0,92.0,290.0
39628,2023-07-10 04:00:00,2024-07-17 00:00:00,3.1,187.08,774.0,1128.0,89.0,215.0
39629,2023-07-10 05:00:00,2024-07-17 00:00:00,3.1,204.85,772.0,993.0,39.0,177.0
39630,2023-07-10 06:00:00,2024-07-17 00:00:00,3.1,248.35,762.0,690.0,3.0,121.0
39631,2023-07-10 07:00:00,2024-07-17 00:00:00,3.1,244.79,658.0,645.0,0.0,81.0
39632,2023-07-10 08:00:00,2024-07-17 00:00:00,3.1,218.52,503.0,606.0,0.0,90.0
39633,2023-07-10 09:00:00,2024-07-17 00:00:00,3.1,240.87,482.0,453.0,0.0,95.0
39634,2023-07-10 10:00:00,2024-07-17 00:00:00,3.1,262.56,524.0,372.0,0.0,121.0
39635,2023-07-10 11:00:00,2024-07-17 00:00:00,3.1,262.14,528.0,347.0,0.0,150.0
39636,2023-07-10 12:00:00,2024-07-17 00:00:00,3.1,258.33,534.0,339.0,0.0,179.0
39637,2023-07-10 13:00:00,2024-07-17 00:00:00,3.1,257.5,554.0,345.0,2.0,194.0
39638,2023-07-10 14:00:00,2024-07-17 00:00:00,3.1,222.95,525.0,446.0,51.0,200.0
39639,2023-07-10 15:00:00,2024-07-17 00:00:00,3.1,230.29,535.0,303.0,119.0,248.0
39640,2023-07-10 16:00:00,2024-07-17 00:00:00,3.1,252.98,529.0,156.0,160.0,233.0
39641,2023-07-10 17:00:00,2024-07-17 00:00:00,3.1,248.86,525.0,262.0,108.0,192.0
39642,2023-07-10 18:00:00,2024-07-17 00:00:00,3.1,229.03,502.0,290.0,185.0,172.0
39643,2023-07-10 19:00:00,2024-07-17 00:00:00,3.1,251.92,584.0,298.0,119.0,193.0
39644,2023-07-10 20:00:00,2024-07-17 00:00:00,3.1,263.01,685.0,284.0,136.0,230.0
39645,2023-07-10 21:00:00,2024-07-17 00:00:00,3.1,249.57,733.0,355.0,196.0,235.0
39646,2023-07-10 22:00:00,2024-07-17 00:00:00,3.1,257.37,795.0,389.0,180.0,227.0
39647,2023-07-10 23:00:00,2024-07-17 00:00:00,3.1,267.62,799.0,357.0,185.0,193.0
