UTC time,nat_gas,hydro,solar,wind
2023-02-25 00:00:00,589.0,558.0,77.0,91.0
2023-02-25 01:00:00,588.0,873.0,18.0,74.0
2023-02-25 02:00:00,595.0,897.0,3.0,52.0
2023-02-25 03:00:00,595.0,862.0,45.0,70.0
2023-02-25 04:00:00,585.0,793.0,47.0,89.0
2023-02-25 05:00:00,572.0,855.0,65.0,40.0
2023-02-25 06:00:00,573.0,773.0,9.0,23.0
2023-02-25 07:00:00,545.0,597.0,0.0,26.0
2023-02-25 08:00:00,527.0,434.0,0.0,31.0
2023-02-25 09:00:00,566.0,397.0,0.0,61.0
2023-02-25 10:00:00,572.0,413.0,0.0,62.0
2023-02-25 11:00:00,572.0,393.0,0.0,64.0
2023-02-25 12:00:00,573.0,397.0,0.0,74.0
2023-02-25 13:00:00,572.0,420.0,0.0,61.0
2023-02-25 14:00:00,600.0,455.0,6.0,98.0
2023-02-25 15:00:00,613.0,551.0,10.0,102.0
2023-02-25 16:00:00,611.0,404.0,59.0,77.0
2023-02-25 17:00:00,586.0,340.0,126.0,46.0
2023-02-25 18:00:00,587.0,351.0,66.0,37.0
2023-02-25 19:00:00,555.0,294.0,79.0,24.0
2023-02-25 20:00:00,547.0,289.0,116.0,3.0
2023-02-25 21:00:00,546.0,270.0,73.0,4.0
2023-02-25 22:00:00,544.0,237.0,73.0,70.0
2023-02-25 23:00:00,526.0,279.0,62.0,303.0
