UTC time,nat_gas,hydro,solar,wind
2023-06-05 00:00:00,663.0,753.0,170.0,25.0
2023-06-05 01:00:00,736.0,766.0,127.0,32.0
2023-06-05 02:00:00,711.0,1026.0,69.0,111.0
2023-06-05 03:00:00,706.0,1256.0,56.0,256.0
2023-06-05 04:00:00,684.0,1254.0,47.0,284.0
2023-06-05 05:00:00,660.0,1209.0,29.0,281.0
2023-06-05 06:00:00,657.0,1087.0,1.0,185.0
2023-06-05 07:00:00,620.0,755.0,0.0,158.0
2023-06-05 08:00:00,592.0,942.0,0.0,128.0
2023-06-05 09:00:00,558.0,1001.0,0.0,88.0
2023-06-05 10:00:00,549.0,963.0,2.0,28.0
2023-06-05 11:00:00,539.0,860.0,1.0,7.0
2023-06-05 12:00:00,540.0,813.0,0.0,2.0
2023-06-05 13:00:00,583.0,906.0,7.0,5.0
2023-06-05 14:00:00,580.0,896.0,73.0,1.0
2023-06-05 15:00:00,533.0,590.0,141.0,5.0
2023-06-05 16:00:00,535.0,577.0,103.0,3.0
2023-06-05 17:00:00,582.0,402.0,124.0,13.0
2023-06-05 18:00:00,568.0,472.0,203.0,60.0
2023-06-05 19:00:00,595.0,519.0,127.0,73.0
2023-06-05 20:00:00,612.0,552.0,206.0,56.0
2023-06-05 21:00:00,655.0,571.0,206.0,10.0
2023-06-05 22:00:00,704.0,671.0,204.0,61.0
2023-06-05 23:00:00,723.0,656.0,119.0,181.0
