UTC time,nat_gas,hydro,solar,wind
2023-05-21 00:00:00,652.0,518.0,171.0,115.0
2023-05-21 01:00:00,698.0,486.0,134.0,311.0
2023-05-21 02:00:00,685.0,779.0,80.0,315.0
2023-05-21 03:00:00,684.0,880.0,90.0,298.0
2023-05-21 04:00:00,679.0,979.0,87.0,150.0
2023-05-21 05:00:00,695.0,956.0,62.0,81.0
2023-05-21 06:00:00,710.0,797.0,3.0,57.0
2023-05-21 07:00:00,717.0,660.0,0.0,4.0
2023-05-21 08:00:00,563.0,647.0,0.0,7.0
2023-05-21 09:00:00,536.0,615.0,0.0,10.0
2023-05-21 10:00:00,561.0,593.0,0.0,7.0
2023-05-21 11:00:00,605.0,465.0,0.0,3.0
2023-05-21 12:00:00,550.0,447.0,2.0,0.0
2023-05-21 13:00:00,552.0,519.0,0.0,0.0
2023-05-21 14:00:00,450.0,447.0,41.0,0.0
2023-05-21 15:00:00,411.0,247.0,120.0,1.0
2023-05-21 16:00:00,420.0,217.0,154.0,8.0
2023-05-21 17:00:00,450.0,252.0,188.0,27.0
2023-05-21 18:00:00,448.0,286.0,125.0,23.0
2023-05-21 19:00:00,440.0,295.0,125.0,18.0
2023-05-21 20:00:00,441.0,291.0,199.0,10.0
2023-05-21 21:00:00,446.0,309.0,157.0,3.0
2023-05-21 22:00:00,503.0,402.0,198.0,3.0
2023-05-21 23:00:00,574.0,443.0,202.0,35.0
