UTC time,nat_gas,hydro,solar,wind
2023-10-30 00:00:00,667.0,385.0,106.0,341.0
2023-10-30 01:00:00,763.0,830.0,40.0,340.0
2023-10-30 02:00:00,763.0,1118.0,35.0,334.0
2023-10-30 03:00:00,765.0,1169.0,35.0,329.0
2023-10-30 04:00:00,808.0,889.0,34.0,312.0
2023-10-30 05:00:00,833.0,746.0,1.0,260.0
2023-10-30 06:00:00,828.0,703.0,0.0,282.0
2023-10-30 07:00:00,741.0,403.0,0.0,285.0
2023-10-30 08:00:00,660.0,370.0,0.0,269.0
2023-10-30 09:00:00,565.0,231.0,0.0,262.0
2023-10-30 10:00:00,578.0,249.0,0.0,271.0
2023-10-30 11:00:00,586.0,307.0,0.0,253.0
2023-10-30 12:00:00,636.0,331.0,0.0,252.0
2023-10-30 13:00:00,738.0,514.0,19.0,267.0
2023-10-30 14:00:00,744.0,689.0,89.0,262.0
2023-10-30 15:00:00,723.0,618.0,89.0,235.0
2023-10-30 16:00:00,602.0,164.0,128.0,247.0
2023-10-30 17:00:00,545.0,145.0,162.0,247.0
2023-10-30 18:00:00,548.0,150.0,97.0,200.0
2023-10-30 19:00:00,529.0,163.0,74.0,205.0
2023-10-30 20:00:00,485.0,133.0,74.0,249.0
2023-10-30 21:00:00,492.0,126.0,65.0,241.0
2023-10-30 22:00:00,486.0,142.0,155.0,224.0
2023-10-30 23:00:00,461.0,267.0,140.0,217.0
