UTC time,nat_gas,hydro,solar,wind
2023-07-22 00:00:00,866.0,841.0,167.0,28.0
2023-07-22 01:00:00,870.0,988.0,121.0,12.0
2023-07-22 02:00:00,875.0,1192.0,91.0,17.0
2023-07-22 03:00:00,901.0,1113.0,66.0,15.0
2023-07-22 04:00:00,892.0,1079.0,41.0,5.0
2023-07-22 05:00:00,867.0,1095.0,38.0,16.0
2023-07-22 06:00:00,854.0,738.0,2.0,126.0
2023-07-22 07:00:00,817.0,1063.0,0.0,137.0
2023-07-22 08:00:00,614.0,658.0,0.0,95.0
2023-07-22 09:00:00,421.0,415.0,0.0,102.0
2023-07-22 10:00:00,423.0,365.0,0.0,85.0
2023-07-22 11:00:00,421.0,364.0,0.0,88.0
2023-07-22 12:00:00,367.0,396.0,0.0,57.0
2023-07-22 13:00:00,398.0,405.0,0.0,33.0
2023-07-22 14:00:00,385.0,336.0,40.0,93.0
2023-07-22 15:00:00,334.0,236.0,53.0,166.0
2023-07-22 16:00:00,305.0,210.0,63.0,234.0
2023-07-22 17:00:00,384.0,225.0,75.0,166.0
2023-07-22 18:00:00,519.0,315.0,76.0,126.0
2023-07-22 19:00:00,542.0,403.0,114.0,76.0
2023-07-22 20:00:00,644.0,438.0,137.0,85.0
2023-07-22 21:00:00,690.0,543.0,125.0,92.0
2023-07-22 22:00:00,828.0,600.0,118.0,104.0
2023-07-22 23:00:00,859.0,545.0,102.0,127.0
