Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
36120,2023-02-14 00:00:00,2024-07-17 00:00:00,3.1,223.87,527.0,175.0,69.0,100.0
36121,2023-02-14 01:00:00,2024-07-17 00:00:00,3.1,190.8,658.0,359.0,66.0,193.0
36122,2023-02-14 02:00:00,2024-07-17 00:00:00,3.1,150.67,678.0,613.0,65.0,309.0
36123,2023-02-14 03:00:00,2024-07-17 00:00:00,3.1,148.04,677.0,631.0,65.0,319.0
36124,2023-02-14 04:00:00,2024-07-17 00:00:00,3.1,150.04,676.0,608.0,63.0,320.0
36125,2023-02-14 05:00:00,2024-07-17 00:00:00,3.1,156.53,668.0,577.0,15.0,319.0
36126,2023-02-14 06:00:00,2024-07-17 00:00:00,3.1,182.72,642.0,338.0,0.0,320.0
36127,2023-02-14 07:00:00,2024-07-17 00:00:00,3.1,145.34,524.0,490.0,0.0,320.0
36128,2023-02-14 08:00:00,2024-07-17 00:00:00,3.1,171.23,510.0,272.0,0.0,320.0
36129,2023-02-14 09:00:00,2024-07-17 00:00:00,3.1,150.56,400.0,263.0,0.0,320.0
36130,2023-02-14 10:00:00,2024-07-17 00:00:00,3.1,170.19,408.0,160.0,0.0,319.0
36131,2023-02-14 11:00:00,2024-07-17 00:00:00,3.1,166.77,398.0,165.0,0.0,320.0
36132,2023-02-14 12:00:00,2024-07-17 00:00:00,3.1,160.14,393.0,198.0,0.0,317.0
36133,2023-02-14 13:00:00,2024-07-17 00:00:00,3.1,144.31,422.0,343.0,0.0,317.0
36134,2023-02-14 14:00:00,2024-07-17 00:00:00,3.1,145.97,445.0,366.0,0.0,317.0
36135,2023-02-14 15:00:00,2024-07-17 00:00:00,3.1,133.95,467.0,502.0,4.0,317.0
36136,2023-02-14 16:00:00,2024-07-17 00:00:00,3.1,121.05,407.0,442.0,78.0,317.0
36137,2023-02-14 17:00:00,2024-07-17 00:00:00,3.1,116.33,321.0,238.0,143.0,319.0
36138,2023-02-14 18:00:00,2024-07-17 00:00:00,3.1,137.47,363.0,154.0,142.0,318.0
36139,2023-02-14 19:00:00,2024-07-17 00:00:00,3.1,154.82,354.0,149.0,23.0,320.0
36140,2023-02-14 20:00:00,2024-07-17 00:00:00,3.1,162.28,350.0,103.0,26.0,319.0
36141,2023-02-14 21:00:00,2024-07-17 00:00:00,3.1,149.23,340.0,123.0,76.0,304.0
36142,2023-02-14 22:00:00,2024-07-17 00:00:00,3.1,171.62,327.0,146.0,30.0,202.0
36143,2023-02-14 23:00:00,2024-07-17 00:00:00,3.1,205.89,340.0,157.0,26.0,88.0
