Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
40800,2023-08-28 00:00:00,2024-07-17 00:00:00,3.1,170.08,815.0,777.0,177.0,4.0
40801,2023-08-28 01:00:00,2024-07-17 00:00:00,3.1,174.92,824.0,777.0,136.0,6.0
40802,2023-08-28 02:00:00,2024-07-17 00:00:00,3.1,164.16,839.0,953.0,96.0,3.0
40803,2023-08-28 03:00:00,2024-07-17 00:00:00,3.1,149.55,829.0,1132.0,90.0,0.0
40804,2023-08-28 04:00:00,2024-07-17 00:00:00,3.1,156.75,810.0,1000.0,89.0,13.0
40805,2023-08-28 05:00:00,2024-07-17 00:00:00,3.1,189.62,760.0,713.0,3.0,7.0
40806,2023-08-28 06:00:00,2024-07-17 00:00:00,3.1,183.78,677.0,683.0,3.0,0.0
40807,2023-08-28 07:00:00,2024-07-17 00:00:00,3.1,194.79,706.0,635.0,0.0,0.0
40808,2023-08-28 08:00:00,2024-07-17 00:00:00,3.1,287.32,761.0,216.0,3.0,0.0
40809,2023-08-28 09:00:00,2024-07-17 00:00:00,3.1,302.77,698.0,154.0,1.0,0.0
40810,2023-08-28 10:00:00,2024-07-17 00:00:00,3.1,324.45,698.0,98.0,0.0,0.0
40811,2023-08-28 11:00:00,2024-07-17 00:00:00,3.1,312.11,523.0,93.0,0.0,4.0
40812,2023-08-28 12:00:00,2024-07-17 00:00:00,3.1,306.03,531.0,111.0,0.0,0.0
40813,2023-08-28 13:00:00,2024-07-17 00:00:00,3.1,309.1,538.0,105.0,1.0,0.0
40814,2023-08-28 14:00:00,2024-07-17 00:00:00,3.1,277.63,532.0,158.0,19.0,0.0
40815,2023-08-28 15:00:00,2024-07-17 00:00:00,3.1,260.0,494.0,134.0,75.0,0.0
40816,2023-08-28 16:00:00,2024-07-17 00:00:00,3.1,228.08,450.0,179.0,97.0,4.0
40817,2023-08-28 17:00:00,2024-07-17 00:00:00,3.1,232.76,502.0,163.0,113.0,20.0
40818,2023-08-28 18:00:00,2024-07-17 00:00:00,3.1,230.61,627.0,219.0,118.0,42.0
40819,2023-08-28 19:00:00,2024-07-17 00:00:00,3.1,227.49,771.0,232.0,175.0,76.0
40820,2023-08-28 20:00:00,2024-07-17 00:00:00,3.1,224.98,785.0,232.0,196.0,78.0
40821,2023-08-28 21:00:00,2024-07-17 00:00:00,3.1,229.36,817.0,247.0,195.0,59.0
40822,2023-08-28 22:00:00,2024-07-17 00:00:00,3.1,214.59,834.0,363.0,207.0,34.0
40823,2023-08-28 23:00:00,2024-07-17 00:00:00,3.1,223.61,834.0,333.0,202.0,11.0
