UTC time,nat_gas,hydro,solar,wind
2023-04-24 00:00:00,425.0,638.0,96.0,49.0
2023-04-24 01:00:00,487.0,894.0,62.0,34.0
2023-04-24 02:00:00,535.0,885.0,17.0,76.0
2023-04-24 03:00:00,551.0,878.0,0.0,65.0
2023-04-24 04:00:00,550.0,878.0,0.0,67.0
2023-04-24 05:00:00,545.0,804.0,0.0,17.0
2023-04-24 06:00:00,531.0,848.0,0.0,21.0
2023-04-24 07:00:00,511.0,639.0,0.0,14.0
2023-04-24 08:00:00,497.0,780.0,0.0,28.0
2023-04-24 09:00:00,486.0,722.0,0.0,32.0
2023-04-24 10:00:00,488.0,688.0,0.0,20.0
2023-04-24 11:00:00,483.0,667.0,0.0,156.0
2023-04-24 12:00:00,481.0,653.0,0.0,152.0
2023-04-24 13:00:00,483.0,850.0,0.0,74.0
2023-04-24 14:00:00,487.0,852.0,6.0,49.0
2023-04-24 15:00:00,492.0,682.0,19.0,57.0
2023-04-24 16:00:00,491.0,366.0,62.0,68.0
2023-04-24 17:00:00,498.0,354.0,63.0,49.0
2023-04-24 18:00:00,507.0,339.0,60.0,40.0
2023-04-24 19:00:00,507.0,364.0,105.0,13.0
2023-04-24 20:00:00,505.0,272.0,122.0,0.0
2023-04-24 21:00:00,507.0,247.0,123.0,8.0
2023-04-24 22:00:00,507.0,315.0,120.0,38.0
2023-04-24 23:00:00,506.0,413.0,123.0,18.0
