Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
35688,2023-01-27 00:00:00,2024-07-17 00:00:00,3.1,281.96,358.0,101.0,74.0,114.0
35689,2023-01-27 01:00:00,2024-07-17 00:00:00,3.1,312.35,537.0,196.0,53.0,82.0
35690,2023-01-27 02:00:00,2024-07-17 00:00:00,3.1,291.79,633.0,337.0,79.0,56.0
35691,2023-01-27 03:00:00,2024-07-17 00:00:00,3.1,321.17,637.0,261.0,67.0,37.0
35692,2023-01-27 04:00:00,2024-07-17 00:00:00,3.1,353.08,558.0,173.0,41.0,20.0
35693,2023-01-27 05:00:00,2024-07-17 00:00:00,3.1,369.63,554.0,145.0,40.0,10.0
35694,2023-01-27 06:00:00,2024-07-17 00:00:00,3.1,394.56,552.0,97.0,38.0,9.0
35695,2023-01-27 07:00:00,2024-07-17 00:00:00,3.1,405.04,553.0,109.0,2.0,12.0
35696,2023-01-27 08:00:00,2024-07-17 00:00:00,3.1,438.29,546.0,63.0,0.0,5.0
35697,2023-01-27 09:00:00,2024-07-17 00:00:00,3.1,377.24,394.0,104.0,0.0,21.0
35698,2023-01-27 10:00:00,2024-07-17 00:00:00,3.1,372.78,390.0,101.0,0.0,29.0
35699,2023-01-27 11:00:00,2024-07-17 00:00:00,3.1,338.98,399.0,108.0,0.0,80.0
35700,2023-01-27 12:00:00,2024-07-17 00:00:00,3.1,364.55,406.0,107.0,0.0,41.0
35701,2023-01-27 13:00:00,2024-07-17 00:00:00,3.1,372.82,429.0,113.0,0.0,30.0
35702,2023-01-27 14:00:00,2024-07-17 00:00:00,3.1,309.07,468.0,283.0,5.0,9.0
35703,2023-01-27 15:00:00,2024-07-17 00:00:00,3.1,252.84,470.0,457.0,11.0,19.0
35704,2023-01-27 16:00:00,2024-07-17 00:00:00,3.1,253.73,462.0,381.0,85.0,16.0
35705,2023-01-27 17:00:00,2024-07-17 00:00:00,3.1,317.01,415.0,93.0,148.0,14.0
35706,2023-01-27 18:00:00,2024-07-17 00:00:00,3.1,308.86,411.0,91.0,176.0,7.0
35707,2023-01-27 19:00:00,2024-07-17 00:00:00,3.1,305.91,383.0,90.0,173.0,0.0
35708,2023-01-27 20:00:00,2024-07-17 00:00:00,3.1,347.81,361.0,65.0,100.0,0.0
35709,2023-01-27 21:00:00,2024-07-17 00:00:00,3.1,340.76,350.0,79.0,92.0,0.0
35710,2023-01-27 22:00:00,2024-07-17 00:00:00,3.1,338.97,348.0,67.0,107.0,0.0
35711,2023-01-27 23:00:00,2024-07-17 00:00:00,3.1,349.43,363.0,67.0,96.0,0.0
