UTC time,nat_gas,hydro,solar,wind
2023-08-08 00:00:00,821.0,625.0,185.0,305.0
2023-08-08 01:00:00,817.0,822.0,152.0,307.0
2023-08-08 02:00:00,806.0,1047.0,125.0,305.0
2023-08-08 03:00:00,812.0,1115.0,90.0,232.0
2023-08-08 04:00:00,826.0,1058.0,90.0,107.0
2023-08-08 05:00:00,825.0,665.0,16.0,51.0
2023-08-08 06:00:00,794.0,709.0,7.0,72.0
2023-08-08 07:00:00,578.0,638.0,0.0,71.0
2023-08-08 08:00:00,537.0,291.0,6.0,124.0
2023-08-08 09:00:00,485.0,248.0,2.0,207.0
2023-08-08 10:00:00,459.0,196.0,0.0,178.0
2023-08-08 11:00:00,464.0,164.0,0.0,222.0
2023-08-08 12:00:00,466.0,148.0,0.0,174.0
2023-08-08 13:00:00,511.0,168.0,4.0,229.0
2023-08-08 14:00:00,512.0,340.0,52.0,252.0
2023-08-08 15:00:00,458.0,178.0,103.0,261.0
2023-08-08 16:00:00,416.0,137.0,125.0,274.0
2023-08-08 17:00:00,418.0,149.0,115.0,283.0
2023-08-08 18:00:00,449.0,189.0,121.0,234.0
2023-08-08 19:00:00,570.0,246.0,133.0,198.0
2023-08-08 20:00:00,713.0,193.0,198.0,182.0
2023-08-08 21:00:00,814.0,225.0,198.0,198.0
2023-08-08 22:00:00,814.0,397.0,203.0,201.0
2023-08-08 23:00:00,814.0,449.0,204.0,256.0
