UTC time,nat_gas,hydro,solar,wind
2023-11-29 00:00:00,659.0,263.0,51.0,53.0
2023-11-29 01:00:00,730.0,893.0,83.0,37.0
2023-11-29 02:00:00,733.0,957.0,35.0,38.0
2023-11-29 03:00:00,729.0,816.0,35.0,26.0
2023-11-29 04:00:00,733.0,664.0,34.0,7.0
2023-11-29 05:00:00,735.0,560.0,15.0,5.0
2023-11-29 06:00:00,710.0,450.0,1.0,13.0
2023-11-29 07:00:00,682.0,416.0,1.0,25.0
2023-11-29 08:00:00,662.0,365.0,1.0,34.0
2023-11-29 09:00:00,663.0,328.0,1.0,16.0
2023-11-29 10:00:00,649.0,295.0,0.0,36.0
2023-11-29 11:00:00,648.0,132.0,0.0,29.0
2023-11-29 12:00:00,646.0,178.0,0.0,25.0
2023-11-29 13:00:00,702.0,333.0,0.0,23.0
2023-11-29 14:00:00,733.0,316.0,0.0,15.0
2023-11-29 15:00:00,735.0,601.0,1.0,5.0
2023-11-29 16:00:00,709.0,310.0,51.0,5.0
2023-11-29 17:00:00,627.0,144.0,46.0,7.0
2023-11-29 18:00:00,583.0,135.0,44.0,7.0
2023-11-29 19:00:00,576.0,132.0,45.0,14.0
2023-11-29 20:00:00,584.0,134.0,47.0,12.0
2023-11-29 21:00:00,570.0,74.0,49.0,3.0
2023-11-29 22:00:00,559.0,92.0,46.0,6.0
2023-11-29 23:00:00,593.0,130.0,51.0,2.0
