UTC time,nat_gas,hydro,solar,wind
2023-12-12 00:00:00,666.0,241.0,46.0,0.0
2023-12-12 01:00:00,727.0,442.0,31.0,0.0
2023-12-12 02:00:00,744.0,863.0,30.0,0.0
2023-12-12 03:00:00,721.0,707.0,31.0,0.0
2023-12-12 04:00:00,726.0,715.0,89.0,0.0
2023-12-12 05:00:00,730.0,607.0,30.0,0.0
2023-12-12 06:00:00,726.0,304.0,40.0,0.0
2023-12-12 07:00:00,707.0,95.0,0.0,0.0
2023-12-12 08:00:00,682.0,160.0,1.0,0.0
2023-12-12 09:00:00,686.0,134.0,0.0,0.0
2023-12-12 10:00:00,666.0,126.0,0.0,0.0
2023-12-12 11:00:00,673.0,134.0,0.0,0.0
2023-12-12 12:00:00,689.0,137.0,0.0,0.0
2023-12-12 13:00:00,735.0,185.0,0.0,0.0
2023-12-12 14:00:00,769.0,231.0,1.0,0.0
2023-12-12 15:00:00,767.0,540.0,18.0,3.0
2023-12-12 16:00:00,707.0,253.0,33.0,5.0
2023-12-12 17:00:00,636.0,129.0,46.0,8.0
2023-12-12 18:00:00,476.0,89.0,14.0,9.0
2023-12-12 19:00:00,459.0,133.0,91.0,12.0
2023-12-12 20:00:00,401.0,102.0,18.0,11.0
2023-12-12 21:00:00,374.0,97.0,17.0,11.0
2023-12-12 22:00:00,457.0,61.0,60.0,21.0
2023-12-12 23:00:00,554.0,94.0,81.0,22.0
