UTC time,nat_gas,hydro,solar,wind
2023-09-11 00:00:00,846.0,852.0,23.0,238.0
2023-09-11 01:00:00,847.0,994.0,30.0,198.0
2023-09-11 02:00:00,840.0,1360.0,29.0,111.0
2023-09-11 03:00:00,816.0,1362.0,66.0,19.0
2023-09-11 04:00:00,814.0,1093.0,0.0,2.0
2023-09-11 05:00:00,798.0,651.0,0.0,4.0
2023-09-11 06:00:00,825.0,723.0,0.0,55.0
2023-09-11 07:00:00,755.0,720.0,1.0,71.0
2023-09-11 08:00:00,713.0,202.0,0.0,48.0
2023-09-11 09:00:00,692.0,140.0,0.0,46.0
2023-09-11 10:00:00,673.0,135.0,0.0,44.0
2023-09-11 11:00:00,674.0,153.0,0.0,42.0
2023-09-11 12:00:00,693.0,118.0,0.0,35.0
2023-09-11 13:00:00,732.0,195.0,0.0,23.0
2023-09-11 14:00:00,760.0,343.0,26.0,32.0
2023-09-11 15:00:00,683.0,110.0,48.0,34.0
2023-09-11 16:00:00,654.0,158.0,85.0,50.0
2023-09-11 17:00:00,631.0,179.0,99.0,54.0
2023-09-11 18:00:00,660.0,198.0,106.0,57.0
2023-09-11 19:00:00,719.0,250.0,158.0,38.0
2023-09-11 20:00:00,716.0,299.0,169.0,16.0
2023-09-11 21:00:00,664.0,289.0,161.0,6.0
2023-09-11 22:00:00,711.0,327.0,160.0,0.0
2023-09-11 23:00:00,700.0,451.0,158.0,0.0
