Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
37584,2023-04-16 00:00:00,2024-07-17 00:00:00,3.1,102.61,416.0,417.0,667.0,0.0
37585,2023-04-16 01:00:00,2024-07-17 00:00:00,3.1,149.75,444.0,523.0,129.0,1.0
37586,2023-04-16 02:00:00,2024-07-17 00:00:00,3.1,125.56,508.0,924.0,65.0,0.0
37587,2023-04-16 03:00:00,2024-07-17 00:00:00,3.1,118.66,508.0,981.0,90.0,5.0
37588,2023-04-16 04:00:00,2024-07-17 00:00:00,3.1,120.8,509.0,952.0,90.0,8.0
37589,2023-04-16 05:00:00,2024-07-17 00:00:00,3.1,124.56,507.0,917.0,78.0,4.0
37590,2023-04-16 06:00:00,2024-07-17 00:00:00,3.1,138.03,504.0,845.0,2.0,0.0
37591,2023-04-16 07:00:00,2024-07-17 00:00:00,3.1,158.17,507.0,675.0,1.0,3.0
37592,2023-04-16 08:00:00,2024-07-17 00:00:00,3.1,151.15,509.0,733.0,0.0,4.0
37593,2023-04-16 09:00:00,2024-07-17 00:00:00,3.1,152.09,513.0,734.0,0.0,1.0
37594,2023-04-16 10:00:00,2024-07-17 00:00:00,3.1,161.67,492.0,634.0,0.0,0.0
37595,2023-04-16 11:00:00,2024-07-17 00:00:00,3.1,161.51,495.0,638.0,1.0,0.0
37596,2023-04-16 12:00:00,2024-07-17 00:00:00,3.1,174.51,499.0,559.0,0.0,0.0
37597,2023-04-16 13:00:00,2024-07-17 00:00:00,3.1,153.45,501.0,706.0,0.0,1.0
37598,2023-04-16 14:00:00,2024-07-17 00:00:00,3.1,145.0,502.0,754.0,25.0,0.0
37599,2023-04-16 15:00:00,2024-07-17 00:00:00,3.1,164.79,473.0,494.0,95.0,0.0
37600,2023-04-16 16:00:00,2024-07-17 00:00:00,3.1,166.46,404.0,301.0,193.0,0.0
37601,2023-04-16 17:00:00,2024-07-17 00:00:00,3.1,188.34,423.0,203.0,205.0,0.0
37602,2023-04-16 18:00:00,2024-07-17 00:00:00,3.1,204.17,410.0,204.0,128.0,1.0
37603,2023-04-16 19:00:00,2024-07-17 00:00:00,3.1,195.14,404.0,217.0,145.0,0.0
37604,2023-04-16 20:00:00,2024-07-17 00:00:00,3.1,195.4,404.0,235.0,123.0,3.0
37605,2023-04-16 21:00:00,2024-07-17 00:00:00,3.1,186.42,395.0,245.0,123.0,21.0
37606,2023-04-16 22:00:00,2024-07-17 00:00:00,3.1,170.77,408.0,232.0,198.0,46.0
37607,2023-04-16 23:00:00,2024-07-17 00:00:00,3.1,165.15,416.0,274.0,192.0,50.0
