Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
43824,2024-01-01 00:00:00,2024-07-17 00:00:00,3.1,383.09,654.0,158.0,39.0,0.0
43825,2024-01-01 01:00:00,2024-07-17 00:00:00,3.1,311.45,735.0,451.0,6.0,0.0
43826,2024-01-01 02:00:00,2024-07-17 00:00:00,3.1,244.1,751.0,839.0,0.0,0.0
43827,2024-01-01 03:00:00,2024-07-17 00:00:00,3.1,224.66,752.0,921.0,82.0,0.0
43828,2024-01-01 04:00:00,2024-07-17 00:00:00,3.1,232.87,756.0,856.0,83.0,0.0
43829,2024-01-01 05:00:00,2024-07-17 00:00:00,3.1,249.22,758.0,785.0,28.0,0.0
43830,2024-01-01 06:00:00,2024-07-17 00:00:00,3.1,325.59,750.0,407.0,2.0,0.0
43831,2024-01-01 07:00:00,2024-07-17 00:00:00,3.1,323.9,755.0,414.0,0.0,4.0
43832,2024-01-01 08:00:00,2024-07-17 00:00:00,3.1,392.52,715.0,185.0,0.0,4.0
43833,2024-01-01 09:00:00,2024-07-17 00:00:00,3.1,416.95,710.0,132.0,0.0,0.0
43834,2024-01-01 10:00:00,2024-07-17 00:00:00,3.1,426.25,713.0,113.0,0.0,0.0
43835,2024-01-01 11:00:00,2024-07-17 00:00:00,3.1,430.75,714.0,104.0,0.0,0.0
43836,2024-01-01 12:00:00,2024-07-17 00:00:00,3.1,429.3,722.0,101.0,1.0,6.0
43837,2024-01-01 13:00:00,2024-07-17 00:00:00,3.1,423.48,758.0,119.0,0.0,7.0
43838,2024-01-01 14:00:00,2024-07-17 00:00:00,3.1,420.85,765.0,124.0,0.0,9.0
43839,2024-01-01 15:00:00,2024-07-17 00:00:00,3.1,404.29,762.0,149.0,0.0,22.0
43840,2024-01-01 16:00:00,2024-07-17 00:00:00,3.1,383.53,717.0,166.0,25.0,22.0
43841,2024-01-01 17:00:00,2024-07-17 00:00:00,3.1,376.4,654.0,131.0,54.0,28.0
43842,2024-01-01 18:00:00,2024-07-17 00:00:00,3.1,371.65,619.0,100.0,77.0,37.0
43843,2024-01-01 19:00:00,2024-07-17 00:00:00,3.1,356.27,552.0,83.0,82.0,60.0
43844,2024-01-01 20:00:00,2024-07-17 00:00:00,3.1,361.77,555.0,118.0,18.0,73.0
43845,2024-01-01 21:00:00,2024-07-17 00:00:00,3.1,368.33,543.0,101.0,15.0,74.0
43846,2024-01-01 22:00:00,2024-07-17 00:00:00,3.1,356.48,542.0,145.0,11.0,60.0
43847,2024-01-01 23:00:00,2024-07-17 00:00:00,3.1,369.74,556.0,70.0,64.0,61.0
