Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
43584,2023-12-22 00:00:00,2024-07-17 00:00:00,3.1,267.53,577.0,151.0,36.0,34.0
43585,2023-12-22 01:00:00,2024-07-17 00:00:00,3.1,199.76,663.0,548.0,1.0,16.0
43586,2023-12-22 02:00:00,2024-07-17 00:00:00,3.1,168.79,729.0,863.0,0.0,6.0
43587,2023-12-22 03:00:00,2024-07-17 00:00:00,3.1,198.52,727.0,623.0,0.0,5.0
43588,2023-12-22 04:00:00,2024-07-17 00:00:00,3.1,214.23,733.0,532.0,0.0,1.0
43589,2023-12-22 05:00:00,2024-07-17 00:00:00,3.1,238.28,720.0,398.0,0.0,0.0
43590,2023-12-22 06:00:00,2024-07-17 00:00:00,3.1,282.52,704.0,215.0,0.0,3.0
43591,2023-12-22 07:00:00,2024-07-17 00:00:00,3.1,279.79,642.0,103.0,79.0,25.0
43592,2023-12-22 08:00:00,2024-07-17 00:00:00,3.1,295.35,641.0,115.0,0.0,47.0
43593,2023-12-22 09:00:00,2024-07-17 00:00:00,3.1,289.11,629.0,109.0,0.0,67.0
43594,2023-12-22 10:00:00,2024-07-17 00:00:00,3.1,307.25,661.0,92.0,0.0,43.0
43595,2023-12-22 11:00:00,2024-07-17 00:00:00,3.1,353.09,668.0,0.0,0.0,32.0
43596,2023-12-22 12:00:00,2024-07-17 00:00:00,3.1,305.49,663.0,119.0,0.0,21.0
43597,2023-12-22 13:00:00,2024-07-17 00:00:00,3.1,295.41,705.0,149.0,0.0,29.0
43598,2023-12-22 14:00:00,2024-07-17 00:00:00,3.1,286.37,702.0,169.0,0.0,36.0
43599,2023-12-22 15:00:00,2024-07-17 00:00:00,3.1,253.08,684.0,302.0,0.0,14.0
43600,2023-12-22 16:00:00,2024-07-17 00:00:00,3.1,280.72,720.0,219.0,5.0,5.0
43601,2023-12-22 17:00:00,2024-07-17 00:00:00,3.1,284.58,673.0,149.0,31.0,22.0
43602,2023-12-22 18:00:00,2024-07-17 00:00:00,3.1,272.74,687.0,189.0,24.0,32.0
43603,2023-12-22 19:00:00,2024-07-17 00:00:00,3.1,307.46,703.0,117.0,24.0,2.0
43604,2023-12-22 20:00:00,2024-07-17 00:00:00,3.1,302.38,711.0,123.0,23.0,13.0
43605,2023-12-22 21:00:00,2024-07-17 00:00:00,3.1,292.35,704.0,134.0,11.0,42.0
43606,2023-12-22 22:00:00,2024-07-17 00:00:00,3.1,295.33,708.0,146.0,10.0,23.0
43607,2023-12-22 23:00:00,2024-07-17 00:00:00,3.1,304.5,702.0,129.0,1.0,21.0
