UTC time,nat_gas,hydro,solar,wind
2023-05-01 00:00:00,443.0,515.0,173.0,233.0
2023-05-01 01:00:00,437.0,696.0,112.0,280.0
2023-05-01 02:00:00,476.0,1034.0,68.0,279.0
2023-05-01 03:00:00,492.0,1091.0,77.0,199.0
2023-05-01 04:00:00,449.0,1084.0,86.0,134.0
2023-05-01 05:00:00,438.0,969.0,71.0,185.0
2023-05-01 06:00:00,277.0,895.0,6.0,268.0
2023-05-01 07:00:00,98.0,659.0,6.0,202.0
2023-05-01 08:00:00,94.0,691.0,0.0,101.0
2023-05-01 09:00:00,95.0,619.0,0.0,64.0
2023-05-01 10:00:00,94.0,554.0,0.0,99.0
2023-05-01 11:00:00,91.0,547.0,0.0,63.0
2023-05-01 12:00:00,95.0,571.0,0.0,89.0
2023-05-01 13:00:00,93.0,536.0,0.0,123.0
2023-05-01 14:00:00,73.0,616.0,31.0,210.0
2023-05-01 15:00:00,89.0,462.0,86.0,260.0
2023-05-01 16:00:00,108.0,432.0,202.0,286.0
2023-05-01 17:00:00,216.0,421.0,187.0,307.0
2023-05-01 18:00:00,255.0,473.0,153.0,303.0
2023-05-01 19:00:00,295.0,464.0,113.0,309.0
2023-05-01 20:00:00,284.0,444.0,133.0,313.0
2023-05-01 21:00:00,319.0,472.0,108.0,318.0
2023-05-01 22:00:00,321.0,500.0,165.0,318.0
2023-05-01 23:00:00,319.0,521.0,185.0,317.0
