Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
36024,2023-02-10 00:00:00,2024-07-17 00:00:00,3.1,248.93,408.0,105.0,139.0,195.0
36025,2023-02-10 01:00:00,2024-07-17 00:00:00,3.1,256.25,569.0,289.0,82.0,198.0
36026,2023-02-10 02:00:00,2024-07-17 00:00:00,3.1,244.27,670.0,549.0,66.0,131.0
36027,2023-02-10 03:00:00,2024-07-17 00:00:00,3.1,236.13,675.0,579.0,62.0,163.0
36028,2023-02-10 04:00:00,2024-07-17 00:00:00,3.1,247.22,676.0,523.0,3.0,198.0
36029,2023-02-10 05:00:00,2024-07-17 00:00:00,3.1,283.96,646.0,407.0,0.0,100.0
36030,2023-02-10 06:00:00,2024-07-17 00:00:00,3.1,291.11,635.0,369.0,0.0,99.0
36031,2023-02-10 07:00:00,2024-07-17 00:00:00,3.1,304.77,533.0,287.0,2.0,60.0
36032,2023-02-10 08:00:00,2024-07-17 00:00:00,3.1,314.89,413.0,185.0,1.0,60.0
36033,2023-02-10 09:00:00,2024-07-17 00:00:00,3.1,295.97,413.0,215.0,0.0,76.0
36034,2023-02-10 10:00:00,2024-07-17 00:00:00,3.1,302.55,414.0,198.0,0.0,77.0
36035,2023-02-10 11:00:00,2024-07-17 00:00:00,3.1,279.27,413.0,239.0,0.0,97.0
36036,2023-02-10 12:00:00,2024-07-17 00:00:00,3.1,285.11,435.0,229.0,0.0,107.0
36037,2023-02-10 13:00:00,2024-07-17 00:00:00,3.1,276.5,459.0,248.0,6.0,128.0
36038,2023-02-10 14:00:00,2024-07-17 00:00:00,3.1,264.56,469.0,280.0,5.0,147.0
36039,2023-02-10 15:00:00,2024-07-17 00:00:00,3.1,212.43,455.0,458.0,62.0,147.0
36040,2023-02-10 16:00:00,2024-07-17 00:00:00,3.1,226.78,405.0,294.0,84.0,147.0
36041,2023-02-10 17:00:00,2024-07-17 00:00:00,3.1,232.51,377.0,195.0,165.0,115.0
36042,2023-02-10 18:00:00,2024-07-17 00:00:00,3.1,246.94,366.0,141.0,161.0,106.0
36043,2023-02-10 19:00:00,2024-07-17 00:00:00,3.1,263.82,364.0,140.0,83.0,121.0
36044,2023-02-10 20:00:00,2024-07-17 00:00:00,3.1,256.26,348.0,129.0,83.0,138.0
36045,2023-02-10 21:00:00,2024-07-17 00:00:00,3.1,242.29,328.0,115.0,131.0,131.0
36046,2023-02-10 22:00:00,2024-07-17 00:00:00,3.1,271.2,324.0,109.0,85.0,95.0
36047,2023-02-10 23:00:00,2024-07-17 00:00:00,3.1,252.06,328.0,111.0,179.0,65.0
