UTC time,nat_gas,hydro,solar,wind
2023-04-05 00:00:00,425.0,292.0,108.0,77.0
2023-04-05 01:00:00,449.0,477.0,82.0,76.0
2023-04-05 02:00:00,473.0,940.0,94.0,64.0
2023-04-05 03:00:00,468.0,1126.0,90.0,12.0
2023-04-05 04:00:00,476.0,1088.0,90.0,0.0
2023-04-05 05:00:00,498.0,982.0,58.0,0.0
2023-04-05 06:00:00,501.0,938.0,2.0,0.0
2023-04-05 07:00:00,501.0,628.0,0.0,0.0
2023-04-05 08:00:00,479.0,374.0,0.0,0.0
2023-04-05 09:00:00,500.0,398.0,0.0,3.0
2023-04-05 10:00:00,486.0,462.0,0.0,33.0
2023-04-05 11:00:00,476.0,561.0,0.0,43.0
2023-04-05 12:00:00,483.0,611.0,0.0,67.0
2023-04-05 13:00:00,481.0,863.0,0.0,77.0
2023-04-05 14:00:00,487.0,1014.0,9.0,24.0
2023-04-05 15:00:00,480.0,821.0,131.0,27.0
2023-04-05 16:00:00,472.0,370.0,183.0,60.0
2023-04-05 17:00:00,468.0,275.0,207.0,87.0
2023-04-05 18:00:00,461.0,228.0,179.0,90.0
2023-04-05 19:00:00,465.0,208.0,153.0,65.0
2023-04-05 20:00:00,469.0,181.0,198.0,78.0
2023-04-05 21:00:00,480.0,169.0,129.0,86.0
2023-04-05 22:00:00,469.0,185.0,128.0,88.0
2023-04-05 23:00:00,469.0,206.0,193.0,92.0
