Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
40704,2023-08-24 00:00:00,2024-07-17 00:00:00,3.1,178.41,771.0,506.0,142.0,180.0
40705,2023-08-24 01:00:00,2024-07-17 00:00:00,3.1,193.27,771.0,537.0,67.0,101.0
40706,2023-08-24 02:00:00,2024-07-17 00:00:00,3.1,139.02,786.0,899.0,92.0,315.0
40707,2023-08-24 03:00:00,2024-07-17 00:00:00,3.1,136.28,772.0,965.0,89.0,270.0
40708,2023-08-24 04:00:00,2024-07-17 00:00:00,3.1,136.68,816.0,1024.0,87.0,282.0
40709,2023-08-24 05:00:00,2024-07-17 00:00:00,3.1,173.22,816.0,679.0,25.0,223.0
40710,2023-08-24 06:00:00,2024-07-17 00:00:00,3.1,196.18,816.0,527.0,3.0,193.0
40711,2023-08-24 07:00:00,2024-07-17 00:00:00,3.1,194.98,811.0,500.0,5.0,223.0
40712,2023-08-24 08:00:00,2024-07-17 00:00:00,3.1,260.53,733.0,154.0,0.0,154.0
40713,2023-08-24 09:00:00,2024-07-17 00:00:00,3.1,282.56,698.0,148.0,0.0,68.0
40714,2023-08-24 10:00:00,2024-07-17 00:00:00,3.1,318.69,708.0,100.0,0.0,14.0
40715,2023-08-24 11:00:00,2024-07-17 00:00:00,3.1,318.98,694.0,101.0,0.0,10.0
40716,2023-08-24 12:00:00,2024-07-17 00:00:00,3.1,321.11,729.0,111.0,0.0,0.0
40717,2023-08-24 13:00:00,2024-07-17 00:00:00,3.1,285.51,740.0,219.0,0.0,0.0
40718,2023-08-24 14:00:00,2024-07-17 00:00:00,3.1,233.8,721.0,408.0,12.0,0.0
40719,2023-08-24 15:00:00,2024-07-17 00:00:00,3.1,297.33,671.0,117.0,47.0,0.0
40720,2023-08-24 16:00:00,2024-07-17 00:00:00,3.1,271.25,651.0,104.0,133.0,0.0
40721,2023-08-24 17:00:00,2024-07-17 00:00:00,3.1,276.31,640.0,131.0,86.0,0.0
40722,2023-08-24 18:00:00,2024-07-17 00:00:00,3.1,262.61,626.0,152.0,103.0,1.0
40723,2023-08-24 19:00:00,2024-07-17 00:00:00,3.1,252.94,605.0,157.0,121.0,2.0
40724,2023-08-24 20:00:00,2024-07-17 00:00:00,3.1,251.67,687.0,200.0,119.0,4.0
40725,2023-08-24 21:00:00,2024-07-17 00:00:00,3.1,247.72,703.0,217.0,119.0,11.0
40726,2023-08-24 22:00:00,2024-07-17 00:00:00,3.1,245.03,747.0,223.0,139.0,19.0
40727,2023-08-24 23:00:00,2024-07-17 00:00:00,3.1,244.76,772.0,259.0,133.0,3.0
