UTC time,nat_gas,hydro,solar,wind
2023-06-24 00:00:00,532.0,525.0,188.0,46.0
2023-06-24 01:00:00,537.0,856.0,159.0,37.0
2023-06-24 02:00:00,689.0,1144.0,106.0,21.0
2023-06-24 03:00:00,732.0,1289.0,92.0,66.0
2023-06-24 04:00:00,733.0,1339.0,90.0,89.0
2023-06-24 05:00:00,672.0,1271.0,88.0,96.0
2023-06-24 06:00:00,680.0,1128.0,8.0,88.0
2023-06-24 07:00:00,582.0,1078.0,4.0,98.0
2023-06-24 08:00:00,380.0,710.0,2.0,69.0
2023-06-24 09:00:00,186.0,539.0,0.0,74.0
2023-06-24 10:00:00,193.0,468.0,0.0,41.0
2023-06-24 11:00:00,193.0,471.0,0.0,35.0
2023-06-24 12:00:00,193.0,477.0,0.0,20.0
2023-06-24 13:00:00,193.0,476.0,29.0,8.0
2023-06-24 14:00:00,172.0,497.0,65.0,4.0
2023-06-24 15:00:00,176.0,362.0,155.0,0.0
2023-06-24 16:00:00,180.0,213.0,201.0,0.0
2023-06-24 17:00:00,194.0,275.0,210.0,0.0
2023-06-24 18:00:00,281.0,279.0,150.0,0.0
2023-06-24 19:00:00,322.0,328.0,128.0,0.0
2023-06-24 20:00:00,353.0,217.0,131.0,9.0
2023-06-24 21:00:00,465.0,258.0,128.0,25.0
2023-06-24 22:00:00,565.0,354.0,128.0,56.0
2023-06-24 23:00:00,565.0,324.0,176.0,79.0
