UTC time,nat_gas,hydro,solar,wind
2023-11-06 00:00:00,96.0,315.0,76.0,62.0
2023-11-06 01:00:00,103.0,768.0,54.0,189.0
2023-11-06 02:00:00,113.0,1028.0,68.0,200.0
2023-11-06 03:00:00,102.0,1027.0,34.0,221.0
2023-11-06 04:00:00,100.0,716.0,11.0,238.0
2023-11-06 05:00:00,100.0,534.0,16.0,224.0
2023-11-06 06:00:00,100.0,428.0,27.0,270.0
2023-11-06 07:00:00,94.0,370.0,18.0,334.0
2023-11-06 08:00:00,102.0,318.0,5.0,331.0
2023-11-06 09:00:00,71.0,305.0,0.0,314.0
2023-11-06 10:00:00,71.0,265.0,0.0,330.0
2023-11-06 11:00:00,71.0,262.0,0.0,329.0
2023-11-06 12:00:00,72.0,259.0,0.0,311.0
2023-11-06 13:00:00,105.0,276.0,0.0,333.0
2023-11-06 14:00:00,109.0,457.0,0.0,330.0
2023-11-06 15:00:00,89.0,482.0,22.0,343.0
2023-11-06 16:00:00,56.0,346.0,113.0,342.0
2023-11-06 17:00:00,49.0,169.0,80.0,330.0
2023-11-06 18:00:00,49.0,127.0,70.0,332.0
2023-11-06 19:00:00,49.0,138.0,119.0,329.0
2023-11-06 20:00:00,48.0,154.0,116.0,314.0
2023-11-06 21:00:00,49.0,108.0,118.0,298.0
2023-11-06 22:00:00,49.0,127.0,116.0,313.0
2023-11-06 23:00:00,94.0,220.0,82.0,311.0
