UTC time,nat_gas,hydro,solar,wind
2023-09-28 00:00:00,752.0,324.0,100.0,39.0
2023-09-28 01:00:00,815.0,997.0,72.0,25.0
2023-09-28 02:00:00,813.0,1218.0,89.0,138.0
2023-09-28 03:00:00,809.0,1195.0,90.0,147.0
2023-09-28 04:00:00,802.0,1137.0,79.0,127.0
2023-09-28 05:00:00,774.0,772.0,1.0,98.0
2023-09-28 06:00:00,761.0,717.0,0.0,105.0
2023-09-28 07:00:00,714.0,561.0,0.0,123.0
2023-09-28 08:00:00,678.0,336.0,0.0,141.0
2023-09-28 09:00:00,656.0,310.0,0.0,121.0
2023-09-28 10:00:00,661.0,303.0,0.0,157.0
2023-09-28 11:00:00,654.0,337.0,0.0,157.0
2023-09-28 12:00:00,557.0,365.0,0.0,154.0
2023-09-28 13:00:00,533.0,352.0,0.0,126.0
2023-09-28 14:00:00,515.0,547.0,12.0,139.0
2023-09-28 15:00:00,484.0,308.0,70.0,112.0
2023-09-28 16:00:00,396.0,131.0,90.0,65.0
2023-09-28 17:00:00,369.0,151.0,99.0,96.0
2023-09-28 18:00:00,389.0,209.0,182.0,131.0
2023-09-28 19:00:00,413.0,161.0,177.0,221.0
2023-09-28 20:00:00,501.0,163.0,103.0,256.0
2023-09-28 21:00:00,590.0,178.0,142.0,300.0
2023-09-28 22:00:00,631.0,224.0,183.0,293.0
2023-09-28 23:00:00,680.0,247.0,179.0,280.0
