UTC time,nat_gas,hydro,solar,wind
2023-08-05 00:00:00,861.0,631.0,182.0,65.0
2023-08-05 01:00:00,783.0,834.0,166.0,53.0
2023-08-05 02:00:00,849.0,1058.0,139.0,56.0
2023-08-05 03:00:00,864.0,1082.0,90.0,44.0
2023-08-05 04:00:00,637.0,1010.0,87.0,45.0
2023-08-05 05:00:00,579.0,710.0,24.0,62.0
2023-08-05 06:00:00,563.0,797.0,0.0,57.0
2023-08-05 07:00:00,509.0,625.0,1.0,62.0
2023-08-05 08:00:00,539.0,487.0,7.0,47.0
2023-08-05 09:00:00,507.0,293.0,3.0,25.0
2023-08-05 10:00:00,312.0,132.0,0.0,18.0
2023-08-05 11:00:00,298.0,127.0,0.0,9.0
2023-08-05 12:00:00,311.0,137.0,0.0,3.0
2023-08-05 13:00:00,285.0,262.0,3.0,2.0
2023-08-05 14:00:00,274.0,303.0,56.0,0.0
2023-08-05 15:00:00,256.0,125.0,113.0,0.0
2023-08-05 16:00:00,208.0,196.0,113.0,0.0
2023-08-05 17:00:00,232.0,199.0,116.0,0.0
2023-08-05 18:00:00,320.0,200.0,124.0,0.0
2023-08-05 19:00:00,431.0,276.0,143.0,10.0
2023-08-05 20:00:00,542.0,247.0,203.0,47.0
2023-08-05 21:00:00,653.0,399.0,202.0,99.0
2023-08-05 22:00:00,799.0,515.0,190.0,81.0
2023-08-05 23:00:00,828.0,513.0,194.0,60.0
