UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-04-24 00:00:00,2024-07-17 00:00:00,3.1,7.327690665387012,288.6729205989245,272.664395612856,765.1874103706992,0.3427635874451984,408.1503,449.75377,0.0,0.0
2023-04-24 01:00:00,2024-07-17 00:00:00,3.1,5.246374859898392,284.6105510189733,273.45962670276253,140.10570131978326,0.1971703612881055,411.41913,573.85119,0.0,0.0
2023-04-24 02:00:00,2024-07-17 00:00:00,3.1,5.246374859898392,284.6105510189733,273.45962670276253,140.10570131978326,0.1971703612881055,421.66316,634.35103,0.0,0.0
2023-04-24 03:00:00,2024-07-17 00:00:00,3.1,5.246374859898392,284.6105510189733,273.45962670276253,140.10570131978326,0.1971703612881055,421.50687,585.99137,0.0,0.0
2023-04-24 04:00:00,2024-07-17 00:00:00,3.1,4.569047378489616,282.6334937848158,273.6565493990131,70.05300152097782,0.3441994070959375,413.15396,611.92344,0.0,0.0
2023-04-24 05:00:00,2024-07-17 00:00:00,3.1,4.569047378489616,282.6334937848158,273.6565493990131,70.05300152097782,0.3441994070959375,418.51016,414.57054,0.0,0.0
2023-04-24 06:00:00,2024-07-17 00:00:00,3.1,4.569047378489616,282.6334937848158,273.6565493990131,70.05300152097782,0.3441994070959375,420.89029,455.15813,0.0,0.0
2023-04-24 07:00:00,2024-07-17 00:00:00,3.1,4.131619492347362,281.2656351118195,273.398333412385,0.0,0.1056892760490688,420.84837,273.68534,0.0,0.0
2023-04-24 08:00:00,2024-07-17 00:00:00,3.1,4.131619492347362,281.2656351118195,273.398333412385,0.0,0.1056892760490688,423.26974,453.89965,0.0,0.0
2023-04-24 09:00:00,2024-07-17 00:00:00,3.1,4.131619492347362,281.2656351118195,273.398333412385,0.0,0.1056892760490688,416.87824,419.07511,0.0,0.0
2023-04-24 10:00:00,2024-07-17 00:00:00,3.1,3.967973836913029,280.1438988245341,273.04491082141163,0.0,0.2149418394954847,413.09937,359.99552,0.0,0.0
2023-04-24 11:00:00,2024-07-17 00:00:00,3.1,3.967973836913029,280.1438988245341,273.04491082141163,0.0,0.2149418394954847,407.54067,440.48174,0.0,0.0
2023-04-24 12:00:00,2024-07-17 00:00:00,3.1,3.967973836913029,280.1438988245341,273.04491082141163,0.0,0.2149418394954847,405.07357,524.87616,0.0,0.0
2023-04-24 13:00:00,2024-07-17 00:00:00,3.1,4.623466694352789,282.84153057204105,272.90913358970465,110.6858431274704,0.1353918994178157,395.1477,513.74999,0.0,0.0
2023-04-24 14:00:00,2024-07-17 00:00:00,3.1,4.623466694352789,282.84153057204105,272.90913358970465,110.6858431274704,0.1353918994178157,400.28508,388.95551,0.0,0.0
2023-04-24 15:00:00,2024-07-17 00:00:00,3.1,4.623466694352789,282.84153057204105,272.90913358970465,110.6858431274704,0.1353918994178157,400.21153,259.00965,0.0,0.0
2023-04-24 16:00:00,2024-07-17 00:00:00,3.1,5.477698863166662,286.512881967726,272.04936262365175,367.60623054611,0.3004814905675714,404.66851,551.06213,0.0,0.0
2023-04-24 17:00:00,2024-07-17 00:00:00,3.1,5.477698863166662,286.512881967726,272.04936262365175,367.60623054611,0.3004814905675714,409.60665,473.63333,0.0,0.0
2023-04-24 18:00:00,2024-07-17 00:00:00,3.1,5.477698863166662,286.512881967726,272.04936262365175,367.60623054611,0.3004814905675714,410.02692,350.31868,0.0,0.0
2023-04-24 19:00:00,2024-07-17 00:00:00,3.1,6.071718143708118,288.4096530287528,271.8902046211655,874.2909213722653,0.1935673948999151,411.71571,299.87089,0.0,0.0
2023-04-24 20:00:00,2024-07-17 00:00:00,3.1,6.071718143708118,288.4096530287528,271.8902046211655,874.2909213722653,0.1935673948999151,410.81678,326.57723,0.0,0.0
2023-04-24 21:00:00,2024-07-17 00:00:00,3.1,6.071718143708118,288.4096530287528,271.8902046211655,874.2909213722653,0.1935673948999151,404.06812,322.63871,0.0,0.0
2023-04-24 22:00:00,2024-07-17 00:00:00,3.1,6.218911105441046,288.11863742431115,271.94276087135165,762.7288838420791,0.4386852692216618,398.69745,304.96722,0.0,0.0
2023-04-24 23:00:00,2024-07-17 00:00:00,3.1,6.218911105441046,288.11863742431115,271.94276087135165,762.7288838420791,0.4386852692216618,401.97744,225.03422,0.0,0.0
