UTC time,nat_gas,hydro,solar,wind
2023-03-28 00:00:00,563.0,391.0,199.0,129.0
2023-03-28 01:00:00,567.0,528.0,79.0,130.0
2023-03-28 02:00:00,598.0,854.0,64.0,130.0
2023-03-28 03:00:00,617.0,966.0,89.0,92.0
2023-03-28 04:00:00,614.0,992.0,90.0,83.0
2023-03-28 05:00:00,590.0,867.0,58.0,57.0
2023-03-28 06:00:00,591.0,777.0,2.0,57.0
2023-03-28 07:00:00,578.0,685.0,0.0,62.0
2023-03-28 08:00:00,558.0,622.0,0.0,59.0
2023-03-28 09:00:00,552.0,558.0,0.0,62.0
2023-03-28 10:00:00,567.0,701.0,0.0,71.0
2023-03-28 11:00:00,564.0,742.0,0.0,73.0
2023-03-28 12:00:00,562.0,780.0,0.0,70.0
2023-03-28 13:00:00,574.0,932.0,0.0,82.0
2023-03-28 14:00:00,583.0,994.0,0.0,72.0
2023-03-28 15:00:00,579.0,913.0,67.0,50.0
2023-03-28 16:00:00,553.0,496.0,79.0,40.0
2023-03-28 17:00:00,497.0,421.0,205.0,47.0
2023-03-28 18:00:00,492.0,313.0,207.0,20.0
2023-03-28 19:00:00,482.0,258.0,210.0,10.0
2023-03-28 20:00:00,480.0,250.0,208.0,2.0
2023-03-28 21:00:00,490.0,275.0,92.0,1.0
2023-03-28 22:00:00,499.0,288.0,124.0,22.0
2023-03-28 23:00:00,521.0,313.0,128.0,84.0
