UTC time,nat_gas,hydro,solar,wind
2023-08-11 00:00:00,761.0,575.0,46.0,135.0
2023-08-11 01:00:00,784.0,591.0,139.0,88.0
2023-08-11 02:00:00,787.0,874.0,115.0,76.0
2023-08-11 03:00:00,781.0,1014.0,90.0,79.0
2023-08-11 04:00:00,795.0,980.0,64.0,54.0
2023-08-11 05:00:00,756.0,641.0,0.0,21.0
2023-08-11 06:00:00,731.0,491.0,0.0,42.0
2023-08-11 07:00:00,709.0,380.0,0.0,63.0
2023-08-11 08:00:00,732.0,253.0,0.0,96.0
2023-08-11 09:00:00,728.0,176.0,0.0,102.0
2023-08-11 10:00:00,664.0,172.0,0.0,77.0
2023-08-11 11:00:00,688.0,171.0,0.0,47.0
2023-08-11 12:00:00,736.0,159.0,0.0,38.0
2023-08-11 13:00:00,753.0,189.0,0.0,25.0
2023-08-11 14:00:00,754.0,390.0,22.0,21.0
2023-08-11 15:00:00,739.0,200.0,88.0,7.0
2023-08-11 16:00:00,625.0,203.0,138.0,10.0
2023-08-11 17:00:00,622.0,201.0,123.0,2.0
2023-08-11 18:00:00,740.0,204.0,109.0,5.0
2023-08-11 19:00:00,749.0,237.0,127.0,15.0
2023-08-11 20:00:00,700.0,243.0,109.0,20.0
2023-08-11 21:00:00,699.0,253.0,174.0,51.0
2023-08-11 22:00:00,722.0,310.0,183.0,73.0
2023-08-11 23:00:00,741.0,547.0,178.0,84.0
