UTC time,nat_gas,hydro,solar,wind
2023-11-14 00:00:00,741.0,655.0,37.0,0.0
2023-11-14 01:00:00,731.0,959.0,41.0,6.0
2023-11-14 02:00:00,741.0,1011.0,89.0,27.0
2023-11-14 03:00:00,744.0,828.0,35.0,32.0
2023-11-14 04:00:00,745.0,625.0,34.0,16.0
2023-11-14 05:00:00,748.0,625.0,1.0,1.0
2023-11-14 06:00:00,751.0,389.0,0.0,3.0
2023-11-14 07:00:00,729.0,333.0,0.0,4.0
2023-11-14 08:00:00,623.0,314.0,0.0,5.0
2023-11-14 09:00:00,666.0,269.0,0.0,8.0
2023-11-14 10:00:00,677.0,241.0,0.0,11.0
2023-11-14 11:00:00,681.0,264.0,0.0,6.0
2023-11-14 12:00:00,692.0,302.0,0.0,13.0
2023-11-14 13:00:00,715.0,385.0,0.0,4.0
2023-11-14 14:00:00,754.0,531.0,0.0,1.0
2023-11-14 15:00:00,757.0,662.0,12.0,0.0
2023-11-14 16:00:00,621.0,284.0,81.0,0.0
2023-11-14 17:00:00,515.0,135.0,148.0,0.0
2023-11-14 18:00:00,557.0,134.0,60.0,0.0
2023-11-14 19:00:00,561.0,124.0,56.0,0.0
2023-11-14 20:00:00,536.0,133.0,54.0,0.0
2023-11-14 21:00:00,536.0,160.0,55.0,0.0
2023-11-14 22:00:00,593.0,162.0,46.0,0.0
2023-11-14 23:00:00,696.0,173.0,46.0,0.0
