UTC time,nat_gas,hydro,solar,wind
2023-02-09 00:00:00,417.0,135.0,79.0,9.0
2023-02-09 01:00:00,581.0,308.0,67.0,5.0
2023-02-09 02:00:00,628.0,589.0,66.0,0.0
2023-02-09 03:00:00,629.0,549.0,65.0,0.0
2023-02-09 04:00:00,631.0,455.0,65.0,0.0
2023-02-09 05:00:00,630.0,395.0,65.0,0.0
2023-02-09 06:00:00,630.0,435.0,6.0,2.0
2023-02-09 07:00:00,586.0,336.0,1.0,19.0
2023-02-09 08:00:00,575.0,240.0,0.0,15.0
2023-02-09 09:00:00,422.0,315.0,0.0,26.0
2023-02-09 10:00:00,418.0,203.0,1.0,124.0
2023-02-09 11:00:00,415.0,223.0,0.0,183.0
2023-02-09 12:00:00,422.0,205.0,0.0,219.0
2023-02-09 13:00:00,423.0,339.0,1.0,278.0
2023-02-09 14:00:00,473.0,417.0,5.0,284.0
2023-02-09 15:00:00,470.0,539.0,9.0,281.0
2023-02-09 16:00:00,420.0,373.0,87.0,272.0
2023-02-09 17:00:00,341.0,160.0,149.0,280.0
2023-02-09 18:00:00,294.0,143.0,167.0,287.0
2023-02-09 19:00:00,292.0,122.0,83.0,266.0
2023-02-09 20:00:00,284.0,149.0,85.0,224.0
2023-02-09 21:00:00,279.0,143.0,113.0,204.0
2023-02-09 22:00:00,278.0,127.0,167.0,178.0
2023-02-09 23:00:00,289.0,100.0,155.0,174.0
