UTC time,nat_gas,hydro,solar,wind
2023-09-04 00:00:00,621.0,303.0,112.0,293.0
2023-09-04 01:00:00,628.0,356.0,77.0,306.0
2023-09-04 02:00:00,673.0,637.0,72.0,309.0
2023-09-04 03:00:00,658.0,1126.0,46.0,311.0
2023-09-04 04:00:00,628.0,1015.0,0.0,311.0
2023-09-04 05:00:00,612.0,625.0,0.0,303.0
2023-09-04 06:00:00,612.0,664.0,0.0,200.0
2023-09-04 07:00:00,548.0,425.0,1.0,68.0
2023-09-04 08:00:00,439.0,276.0,0.0,30.0
2023-09-04 09:00:00,428.0,209.0,0.0,28.0
2023-09-04 10:00:00,396.0,152.0,0.0,19.0
2023-09-04 11:00:00,432.0,122.0,0.0,5.0
2023-09-04 12:00:00,442.0,118.0,0.0,3.0
2023-09-04 13:00:00,449.0,155.0,0.0,0.0
2023-09-04 14:00:00,433.0,221.0,9.0,0.0
2023-09-04 15:00:00,384.0,148.0,80.0,0.0
2023-09-04 16:00:00,352.0,104.0,114.0,2.0
2023-09-04 17:00:00,353.0,117.0,30.0,26.0
2023-09-04 18:00:00,372.0,129.0,64.0,49.0
2023-09-04 19:00:00,368.0,178.0,82.0,33.0
2023-09-04 20:00:00,371.0,204.0,29.0,25.0
2023-09-04 21:00:00,485.0,210.0,26.0,22.0
2023-09-04 22:00:00,590.0,209.0,173.0,27.0
2023-09-04 23:00:00,557.0,243.0,202.0,19.0
