UTC time,nat_gas,hydro,solar,wind
2023-01-14 00:00:00,332.0,205.0,57.0,7.0
2023-01-14 01:00:00,428.0,450.0,40.0,0.0
2023-01-14 02:00:00,434.0,793.0,40.0,0.0
2023-01-14 03:00:00,434.0,609.0,39.0,26.0
2023-01-14 04:00:00,436.0,621.0,1.0,55.0
2023-01-14 05:00:00,430.0,493.0,6.0,76.0
2023-01-14 06:00:00,431.0,250.0,3.0,15.0
2023-01-14 07:00:00,430.0,206.0,0.0,40.0
2023-01-14 08:00:00,403.0,158.0,0.0,76.0
2023-01-14 09:00:00,216.0,155.0,0.0,76.0
2023-01-14 10:00:00,210.0,149.0,0.0,71.0
2023-01-14 11:00:00,215.0,163.0,0.0,60.0
2023-01-14 12:00:00,216.0,149.0,0.0,60.0
2023-01-14 13:00:00,217.0,177.0,0.0,122.0
2023-01-14 14:00:00,224.0,211.0,0.0,90.0
2023-01-14 15:00:00,237.0,260.0,1.0,179.0
2023-01-14 16:00:00,237.0,206.0,48.0,258.0
2023-01-14 17:00:00,235.0,167.0,27.0,104.0
2023-01-14 18:00:00,204.0,142.0,26.0,216.0
2023-01-14 19:00:00,186.0,162.0,25.0,195.0
2023-01-14 20:00:00,181.0,184.0,20.0,175.0
2023-01-14 21:00:00,179.0,214.0,17.0,264.0
2023-01-14 22:00:00,308.0,202.0,19.0,306.0
2023-01-14 23:00:00,407.0,268.0,11.0,327.0
