Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
36744,2023-03-12 00:00:00,2024-07-17 00:00:00,3.1,103.56,160.0,398.0,90.0,269.0
36745,2023-03-12 01:00:00,2024-07-17 00:00:00,3.1,114.66,209.0,521.0,27.0,283.0
36746,2023-03-12 02:00:00,2024-07-17 00:00:00,3.1,92.14,214.0,906.0,37.0,267.0
36747,2023-03-12 03:00:00,2024-07-17 00:00:00,3.1,84.93,214.0,1083.0,89.0,232.0
36748,2023-03-12 04:00:00,2024-07-17 00:00:00,3.1,89.78,210.0,1052.0,87.0,139.0
36749,2023-03-12 05:00:00,2024-07-17 00:00:00,3.1,96.9,206.0,868.0,73.0,162.0
36750,2023-03-12 06:00:00,2024-07-17 00:00:00,3.1,127.76,197.0,624.0,8.0,51.0
36751,2023-03-12 07:00:00,2024-07-17 00:00:00,3.1,116.16,161.0,553.0,1.0,87.0
36752,2023-03-12 08:00:00,2024-07-17 00:00:00,3.1,124.87,146.0,428.0,0.0,89.0
36753,2023-03-12 09:00:00,2024-07-17 00:00:00,3.1,133.64,146.0,429.0,1.0,40.0
36754,2023-03-12 10:00:00,2024-07-17 00:00:00,3.1,130.76,146.0,452.0,0.0,35.0
36755,2023-03-12 11:00:00,2024-07-17 00:00:00,3.1,130.05,155.0,452.0,0.0,66.0
36756,2023-03-12 12:00:00,2024-07-17 00:00:00,3.1,122.36,141.0,467.0,0.0,53.0
36757,2023-03-12 13:00:00,2024-07-17 00:00:00,3.1,109.43,134.0,537.0,0.0,52.0
36758,2023-03-12 14:00:00,2024-07-17 00:00:00,3.1,95.42,152.0,776.0,5.0,51.0
36759,2023-03-12 15:00:00,2024-07-17 00:00:00,3.1,98.09,146.0,696.0,8.0,60.0
36760,2023-03-12 16:00:00,2024-07-17 00:00:00,3.1,94.61,100.0,474.0,60.0,37.0
36761,2023-03-12 17:00:00,2024-07-17 00:00:00,3.1,79.97,74.0,411.0,198.0,6.0
36762,2023-03-12 18:00:00,2024-07-17 00:00:00,3.1,106.54,111.0,395.0,151.0,7.0
36763,2023-03-12 19:00:00,2024-07-17 00:00:00,3.1,110.79,118.0,365.0,182.0,11.0
36764,2023-03-12 20:00:00,2024-07-17 00:00:00,3.1,147.86,168.0,347.0,125.0,12.0
36765,2023-03-12 21:00:00,2024-07-17 00:00:00,3.1,131.93,128.0,315.0,100.0,26.0
36766,2023-03-12 22:00:00,2024-07-17 00:00:00,3.1,139.47,144.0,324.0,107.0,23.0
36767,2023-03-12 23:00:00,2024-07-17 00:00:00,3.1,126.79,137.0,323.0,177.0,18.0
