UTC time,nat_gas,hydro,solar,wind
2023-03-21 00:00:00,154.0,381.0,22.0,297.0
2023-03-21 01:00:00,175.0,610.0,18.0,288.0
2023-03-21 02:00:00,179.0,847.0,59.0,257.0
2023-03-21 03:00:00,179.0,1000.0,89.0,267.0
2023-03-21 04:00:00,180.0,995.0,40.0,238.0
2023-03-21 05:00:00,180.0,950.0,16.0,190.0
2023-03-21 06:00:00,170.0,783.0,0.0,121.0
2023-03-21 07:00:00,145.0,507.0,0.0,115.0
2023-03-21 08:00:00,168.0,409.0,0.0,99.0
2023-03-21 09:00:00,166.0,370.0,0.0,180.0
2023-03-21 10:00:00,176.0,385.0,0.0,255.0
2023-03-21 11:00:00,174.0,406.0,0.0,287.0
2023-03-21 12:00:00,180.0,505.0,0.0,298.0
2023-03-21 13:00:00,180.0,513.0,3.0,303.0
2023-03-21 14:00:00,180.0,907.0,86.0,302.0
2023-03-21 15:00:00,177.0,857.0,37.0,303.0
2023-03-21 16:00:00,179.0,731.0,32.0,282.0
2023-03-21 17:00:00,176.0,670.0,48.0,299.0
2023-03-21 18:00:00,161.0,390.0,88.0,298.0
2023-03-21 19:00:00,175.0,314.0,42.0,301.0
2023-03-21 20:00:00,117.0,229.0,53.0,303.0
2023-03-21 21:00:00,118.0,213.0,23.0,304.0
2023-03-21 22:00:00,121.0,205.0,21.0,302.0
2023-03-21 23:00:00,119.0,269.0,19.0,295.0
