UTC time,nat_gas,hydro,solar,wind
2023-09-22 00:00:00,558.0,324.0,155.0,320.0
2023-09-22 01:00:00,737.0,484.0,97.0,321.0
2023-09-22 02:00:00,784.0,967.0,38.0,318.0
2023-09-22 03:00:00,772.0,1016.0,1.0,302.0
2023-09-22 04:00:00,716.0,855.0,88.0,309.0
2023-09-22 05:00:00,708.0,447.0,0.0,309.0
2023-09-22 06:00:00,619.0,541.0,0.0,286.0
2023-09-22 07:00:00,504.0,422.0,0.0,295.0
2023-09-22 08:00:00,507.0,406.0,0.0,316.0
2023-09-22 09:00:00,476.0,213.0,0.0,315.0
2023-09-22 10:00:00,469.0,161.0,0.0,297.0
2023-09-22 11:00:00,488.0,155.0,0.0,300.0
2023-09-22 12:00:00,494.0,154.0,0.0,291.0
2023-09-22 13:00:00,546.0,405.0,0.0,279.0
2023-09-22 14:00:00,589.0,579.0,6.0,215.0
2023-09-22 15:00:00,579.0,523.0,44.0,160.0
2023-09-22 16:00:00,431.0,177.0,103.0,114.0
2023-09-22 17:00:00,368.0,169.0,146.0,74.0
2023-09-22 18:00:00,379.0,168.0,144.0,50.0
2023-09-22 19:00:00,456.0,169.0,144.0,93.0
2023-09-22 20:00:00,587.0,163.0,167.0,98.0
2023-09-22 21:00:00,648.0,217.0,176.0,112.0
2023-09-22 22:00:00,746.0,219.0,157.0,116.0
2023-09-22 23:00:00,780.0,278.0,165.0,115.0
