Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
42528,2023-11-08 00:00:00,2024-07-17 00:00:00,3.1,90.39,182.0,350.0,17.0,196.0
42529,2023-11-08 01:00:00,2024-07-17 00:00:00,3.1,65.35,204.0,817.0,1.0,133.0
42530,2023-11-08 02:00:00,2024-07-17 00:00:00,3.1,55.9,205.0,1031.0,0.0,121.0
42531,2023-11-08 03:00:00,2024-07-17 00:00:00,3.1,63.38,204.0,891.0,0.0,96.0
42532,2023-11-08 04:00:00,2024-07-17 00:00:00,3.1,77.57,204.0,702.0,0.0,67.0
42533,2023-11-08 05:00:00,2024-07-17 00:00:00,3.1,101.73,204.0,519.0,0.0,19.0
42534,2023-11-08 06:00:00,2024-07-17 00:00:00,3.1,91.49,204.0,465.0,0.0,156.0
42535,2023-11-08 07:00:00,2024-07-17 00:00:00,3.1,96.35,244.0,400.0,0.0,293.0
42536,2023-11-08 08:00:00,2024-07-17 00:00:00,3.1,96.97,206.0,284.0,0.0,296.0
42537,2023-11-08 09:00:00,2024-07-17 00:00:00,3.1,132.91,259.0,255.0,0.0,207.0
42538,2023-11-08 10:00:00,2024-07-17 00:00:00,3.1,133.16,262.0,282.0,0.0,184.0
42539,2023-11-08 11:00:00,2024-07-17 00:00:00,3.1,126.32,254.0,300.0,0.0,190.0
42540,2023-11-08 12:00:00,2024-07-17 00:00:00,3.1,120.27,262.0,301.0,0.0,243.0
42541,2023-11-08 13:00:00,2024-07-17 00:00:00,3.1,113.58,264.0,311.0,0.0,285.0
42542,2023-11-08 14:00:00,2024-07-17 00:00:00,3.1,95.85,265.0,461.0,0.0,297.0
42543,2023-11-08 15:00:00,2024-07-17 00:00:00,3.1,95.01,265.0,513.0,3.0,251.0
42544,2023-11-08 16:00:00,2024-07-17 00:00:00,3.1,99.76,206.0,213.0,35.0,310.0
42545,2023-11-08 17:00:00,2024-07-17 00:00:00,3.1,94.44,170.0,128.0,26.0,342.0
42546,2023-11-08 18:00:00,2024-07-17 00:00:00,3.1,101.78,170.0,89.0,22.0,337.0
42547,2023-11-08 19:00:00,2024-07-17 00:00:00,3.1,80.13,136.0,108.0,56.0,328.0
42548,2023-11-08 20:00:00,2024-07-17 00:00:00,3.1,64.78,125.0,137.0,120.0,332.0
42549,2023-11-08 21:00:00,2024-07-17 00:00:00,3.1,64.69,125.0,123.0,130.0,337.0
42550,2023-11-08 22:00:00,2024-07-17 00:00:00,3.1,61.1,126.0,159.0,134.0,344.0
42551,2023-11-08 23:00:00,2024-07-17 00:00:00,3.1,69.56,141.0,163.0,103.0,343.0
