UTC time,nat_gas,hydro,solar,wind
2023-06-11 00:00:00,723.0,800.0,138.0,158.0
2023-06-11 01:00:00,787.0,825.0,115.0,123.0
2023-06-11 02:00:00,793.0,1151.0,80.0,100.0
2023-06-11 03:00:00,785.0,1156.0,36.0,67.0
2023-06-11 04:00:00,782.0,1153.0,6.0,41.0
2023-06-11 05:00:00,751.0,1186.0,0.0,57.0
2023-06-11 06:00:00,694.0,1005.0,0.0,124.0
2023-06-11 07:00:00,684.0,812.0,0.0,83.0
2023-06-11 08:00:00,726.0,605.0,0.0,34.0
2023-06-11 09:00:00,710.0,551.0,0.0,44.0
2023-06-11 10:00:00,715.0,450.0,0.0,33.0
2023-06-11 11:00:00,704.0,399.0,0.0,18.0
2023-06-11 12:00:00,700.0,427.0,0.0,108.0
2023-06-11 13:00:00,692.0,428.0,0.0,212.0
2023-06-11 14:00:00,657.0,377.0,11.0,234.0
2023-06-11 15:00:00,590.0,358.0,30.0,201.0
2023-06-11 16:00:00,586.0,311.0,64.0,203.0
2023-06-11 17:00:00,593.0,313.0,126.0,241.0
2023-06-11 18:00:00,616.0,256.0,146.0,178.0
2023-06-11 19:00:00,604.0,303.0,150.0,197.0
2023-06-11 20:00:00,610.0,347.0,127.0,209.0
2023-06-11 21:00:00,595.0,375.0,162.0,212.0
2023-06-11 22:00:00,615.0,446.0,126.0,231.0
2023-06-11 23:00:00,679.0,557.0,103.0,229.0
