Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
43656,2023-12-25 00:00:00,2024-07-17 00:00:00,3.1,255.29,612.0,151.0,69.0,55.0
43657,2023-12-25 01:00:00,2024-07-17 00:00:00,3.1,240.99,693.0,240.0,86.0,45.0
43658,2023-12-25 02:00:00,2024-07-17 00:00:00,3.1,180.93,712.0,632.0,86.0,26.0
43659,2023-12-25 03:00:00,2024-07-17 00:00:00,3.1,185.63,738.0,617.0,85.0,31.0
43660,2023-12-25 04:00:00,2024-07-17 00:00:00,3.1,202.33,753.0,548.0,45.0,31.0
43661,2023-12-25 05:00:00,2024-07-17 00:00:00,3.1,201.1,762.0,611.0,2.0,27.0
43662,2023-12-25 06:00:00,2024-07-17 00:00:00,3.1,226.84,759.0,438.0,1.0,40.0
43663,2023-12-25 07:00:00,2024-07-17 00:00:00,3.1,237.21,736.0,358.0,0.0,54.0
43664,2023-12-25 08:00:00,2024-07-17 00:00:00,3.1,290.77,701.0,134.0,0.0,57.0
43665,2023-12-25 09:00:00,2024-07-17 00:00:00,3.1,291.84,687.0,126.0,1.0,57.0
43666,2023-12-25 10:00:00,2024-07-17 00:00:00,3.1,297.21,686.0,112.0,0.0,56.0
43667,2023-12-25 11:00:00,2024-07-17 00:00:00,3.1,291.4,697.0,131.0,0.0,57.0
43668,2023-12-25 12:00:00,2024-07-17 00:00:00,3.1,296.33,708.0,130.0,0.0,46.0
43669,2023-12-25 13:00:00,2024-07-17 00:00:00,3.1,45.41,711.0,5046.0,0.0,36.0
43670,2023-12-25 14:00:00,2024-07-17 00:00:00,3.1,246.18,678.0,265.0,0.0,76.0
43671,2023-12-25 15:00:00,2024-07-17 00:00:00,3.1,237.45,704.0,337.0,0.0,56.0
43672,2023-12-25 16:00:00,2024-07-17 00:00:00,3.1,279.47,673.0,156.0,29.0,33.0
43673,2023-12-25 17:00:00,2024-07-17 00:00:00,3.1,273.52,567.0,119.0,57.0,24.0
43674,2023-12-25 18:00:00,2024-07-17 00:00:00,3.1,244.71,500.0,102.0,105.0,49.0
43675,2023-12-25 19:00:00,2024-07-17 00:00:00,3.1,278.82,474.0,94.0,21.0,40.0
43676,2023-12-25 20:00:00,2024-07-17 00:00:00,3.1,295.52,488.0,74.0,17.0,32.0
43677,2023-12-25 21:00:00,2024-07-17 00:00:00,3.1,282.32,483.0,74.0,19.0,57.0
43678,2023-12-25 22:00:00,2024-07-17 00:00:00,3.1,255.86,464.0,86.0,33.0,88.0
43679,2023-12-25 23:00:00,2024-07-17 00:00:00,3.1,256.53,468.0,89.0,54.0,64.0
