UTC time,nat_gas,hydro,solar,wind
2023-01-04 00:00:00,399.0,293.0,11.0,0.0
2023-01-04 01:00:00,428.0,569.0,2.0,0.0
2023-01-04 02:00:00,436.0,836.0,38.0,0.0
2023-01-04 03:00:00,435.0,830.0,40.0,19.0
2023-01-04 04:00:00,428.0,705.0,40.0,41.0
2023-01-04 05:00:00,411.0,691.0,39.0,73.0
2023-01-04 06:00:00,397.0,586.0,1.0,168.0
2023-01-04 07:00:00,395.0,329.0,0.0,118.0
2023-01-04 08:00:00,390.0,277.0,0.0,118.0
2023-01-04 09:00:00,208.0,242.0,0.0,64.0
2023-01-04 10:00:00,207.0,226.0,0.0,26.0
2023-01-04 11:00:00,207.0,136.0,0.0,23.0
2023-01-04 12:00:00,207.0,134.0,0.0,12.0
2023-01-04 13:00:00,214.0,225.0,0.0,13.0
2023-01-04 14:00:00,216.0,301.0,0.0,10.0
2023-01-04 15:00:00,232.0,381.0,1.0,14.0
2023-01-04 16:00:00,231.0,491.0,8.0,2.0
2023-01-04 17:00:00,174.0,268.0,20.0,0.0
2023-01-04 18:00:00,162.0,360.0,61.0,0.0
2023-01-04 19:00:00,149.0,262.0,70.0,0.0
2023-01-04 20:00:00,144.0,197.0,64.0,0.0
2023-01-04 21:00:00,136.0,103.0,28.0,0.0
2023-01-04 22:00:00,144.0,92.0,30.0,0.0
2023-01-04 23:00:00,161.0,173.0,27.0,0.0
