UTC time,nat_gas,hydro,solar,wind
2023-09-15 00:00:00,717.0,367.0,51.0,29.0
2023-09-15 01:00:00,815.0,646.0,48.0,19.0
2023-09-15 02:00:00,784.0,1028.0,87.0,2.0
2023-09-15 03:00:00,774.0,1041.0,90.0,17.0
2023-09-15 04:00:00,749.0,689.0,84.0,159.0
2023-09-15 05:00:00,716.0,412.0,41.0,258.0
2023-09-15 06:00:00,490.0,431.0,0.0,163.0
2023-09-15 07:00:00,472.0,407.0,1.0,50.0
2023-09-15 08:00:00,490.0,221.0,0.0,66.0
2023-09-15 09:00:00,486.0,186.0,0.0,58.0
2023-09-15 10:00:00,452.0,120.0,0.0,62.0
2023-09-15 11:00:00,426.0,199.0,0.0,40.0
2023-09-15 12:00:00,458.0,203.0,0.0,30.0
2023-09-15 13:00:00,582.0,262.0,0.0,28.0
2023-09-15 14:00:00,602.0,415.0,25.0,44.0
2023-09-15 15:00:00,489.0,206.0,62.0,45.0
2023-09-15 16:00:00,420.0,127.0,138.0,52.0
2023-09-15 17:00:00,445.0,123.0,100.0,73.0
2023-09-15 18:00:00,481.0,154.0,174.0,67.0
2023-09-15 19:00:00,531.0,166.0,98.0,68.0
2023-09-15 20:00:00,666.0,160.0,99.0,68.0
2023-09-15 21:00:00,692.0,173.0,183.0,61.0
2023-09-15 22:00:00,725.0,140.0,189.0,55.0
2023-09-15 23:00:00,738.0,207.0,192.0,59.0
