Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
38952,2023-06-12 00:00:00,2024-07-17 00:00:00,3.1,211.45,709.0,714.0,109.0,227.0
38953,2023-06-12 01:00:00,2024-07-17 00:00:00,3.1,201.61,682.0,802.0,92.0,209.0
38954,2023-06-12 02:00:00,2024-07-17 00:00:00,3.1,178.8,722.0,1165.0,43.0,230.0
38955,2023-06-12 03:00:00,2024-07-17 00:00:00,3.1,180.16,708.0,1244.0,3.0,146.0
38956,2023-06-12 04:00:00,2024-07-17 00:00:00,3.1,183.28,684.0,1235.0,0.0,76.0
38957,2023-06-12 05:00:00,2024-07-17 00:00:00,3.1,174.61,682.0,1200.0,0.0,210.0
38958,2023-06-12 06:00:00,2024-07-17 00:00:00,3.1,183.61,666.0,993.0,0.0,264.0
38959,2023-06-12 07:00:00,2024-07-17 00:00:00,3.1,220.85,678.0,781.0,0.0,137.0
38960,2023-06-12 08:00:00,2024-07-17 00:00:00,3.1,259.15,635.0,559.0,0.0,61.0
38961,2023-06-12 09:00:00,2024-07-17 00:00:00,3.1,246.36,504.0,494.0,0.0,55.0
38962,2023-06-12 10:00:00,2024-07-17 00:00:00,3.1,263.03,512.0,405.0,0.0,77.0
38963,2023-06-12 11:00:00,2024-07-17 00:00:00,3.1,265.09,510.0,363.0,0.0,107.0
38964,2023-06-12 12:00:00,2024-07-17 00:00:00,3.1,258.35,518.0,397.0,0.0,109.0
38965,2023-06-12 13:00:00,2024-07-17 00:00:00,3.1,222.2,510.0,558.0,0.0,123.0
38966,2023-06-12 14:00:00,2024-07-17 00:00:00,3.1,203.61,497.0,625.0,16.0,143.0
38967,2023-06-12 15:00:00,2024-07-17 00:00:00,3.1,237.01,472.0,382.0,51.0,125.0
38968,2023-06-12 16:00:00,2024-07-17 00:00:00,3.1,225.51,468.0,389.0,116.0,114.0
38969,2023-06-12 17:00:00,2024-07-17 00:00:00,3.1,220.96,448.0,352.0,180.0,93.0
38970,2023-06-12 18:00:00,2024-07-17 00:00:00,3.1,233.44,446.0,385.0,138.0,35.0
38971,2023-06-12 19:00:00,2024-07-17 00:00:00,3.1,240.84,453.0,384.0,123.0,24.0
38972,2023-06-12 20:00:00,2024-07-17 00:00:00,3.1,228.93,466.0,427.0,130.0,47.0
38973,2023-06-12 21:00:00,2024-07-17 00:00:00,3.1,211.2,457.0,493.0,121.0,75.0
38974,2023-06-12 22:00:00,2024-07-17 00:00:00,3.1,218.13,447.0,448.0,62.0,115.0
38975,2023-06-12 23:00:00,2024-07-17 00:00:00,3.1,241.28,490.0,413.0,64.0,85.0
