Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
36216,2023-02-18 00:00:00,2024-07-17 00:00:00,3.1,219.82,524.0,179.0,93.0,86.0
36217,2023-02-18 01:00:00,2024-07-17 00:00:00,3.1,202.02,641.0,399.0,87.0,47.0
36218,2023-02-18 02:00:00,2024-07-17 00:00:00,3.1,182.9,654.0,538.0,84.0,47.0
36219,2023-02-18 03:00:00,2024-07-17 00:00:00,3.1,183.64,676.0,563.0,59.0,64.0
36220,2023-02-18 04:00:00,2024-07-17 00:00:00,3.1,181.69,659.0,578.0,19.0,86.0
36221,2023-02-18 05:00:00,2024-07-17 00:00:00,3.1,184.14,639.0,524.0,18.0,103.0
36222,2023-02-18 06:00:00,2024-07-17 00:00:00,3.1,176.71,629.0,582.0,18.0,88.0
36223,2023-02-18 07:00:00,2024-07-17 00:00:00,3.1,178.65,619.0,527.0,18.0,118.0
36224,2023-02-18 08:00:00,2024-07-17 00:00:00,3.1,194.3,512.0,367.0,18.0,78.0
36225,2023-02-18 09:00:00,2024-07-17 00:00:00,3.1,180.35,388.0,338.0,18.0,52.0
36226,2023-02-18 10:00:00,2024-07-17 00:00:00,3.1,179.48,374.0,323.0,18.0,56.0
36227,2023-02-18 11:00:00,2024-07-17 00:00:00,3.1,184.26,376.0,295.0,19.0,65.0
36228,2023-02-18 12:00:00,2024-07-17 00:00:00,3.1,183.3,378.0,294.0,18.0,73.0
36229,2023-02-18 13:00:00,2024-07-17 00:00:00,3.1,173.42,382.0,339.0,18.0,76.0
36230,2023-02-18 14:00:00,2024-07-17 00:00:00,3.1,172.28,386.0,355.0,18.0,70.0
36231,2023-02-18 15:00:00,2024-07-17 00:00:00,3.1,172.91,386.0,353.0,20.0,67.0
36232,2023-02-18 16:00:00,2024-07-17 00:00:00,3.1,173.16,351.0,300.0,39.0,60.0
36233,2023-02-18 17:00:00,2024-07-17 00:00:00,3.1,161.68,305.0,203.0,146.0,44.0
36234,2023-02-18 18:00:00,2024-07-17 00:00:00,3.1,155.03,300.0,178.0,191.0,47.0
36235,2023-02-18 19:00:00,2024-07-17 00:00:00,3.1,150.1,286.0,141.0,215.0,63.0
36236,2023-02-18 20:00:00,2024-07-17 00:00:00,3.1,173.2,301.0,134.0,188.0,20.0
36237,2023-02-18 21:00:00,2024-07-17 00:00:00,3.1,203.7,305.0,132.0,105.0,12.0
36238,2023-02-18 22:00:00,2024-07-17 00:00:00,3.1,207.44,305.0,132.0,104.0,3.0
36239,2023-02-18 23:00:00,2024-07-17 00:00:00,3.1,195.17,307.0,131.0,144.0,0.0
