Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
37704,2023-04-21 00:00:00,2024-07-17 00:00:00,3.1,151.75,236.0,486.0,124.0,32.0
37705,2023-04-21 01:00:00,2024-07-17 00:00:00,3.1,148.69,302.0,663.0,141.0,42.0
37706,2023-04-21 02:00:00,2024-07-17 00:00:00,3.1,140.09,345.0,931.0,65.0,50.0
37707,2023-04-21 03:00:00,2024-07-17 00:00:00,3.1,168.92,492.0,978.0,89.0,33.0
37708,2023-04-21 04:00:00,2024-07-17 00:00:00,3.1,181.46,555.0,992.0,89.0,17.0
37709,2023-04-21 05:00:00,2024-07-17 00:00:00,3.1,194.06,549.0,897.0,58.0,7.0
37710,2023-04-21 06:00:00,2024-07-17 00:00:00,3.1,196.21,540.0,910.0,3.0,8.0
37711,2023-04-21 07:00:00,2024-07-17 00:00:00,3.1,212.47,538.0,789.0,0.0,3.0
37712,2023-04-21 08:00:00,2024-07-17 00:00:00,3.1,214.23,545.0,789.0,0.0,1.0
37713,2023-04-21 09:00:00,2024-07-17 00:00:00,3.1,213.94,547.0,795.0,0.0,0.0
37714,2023-04-21 10:00:00,2024-07-17 00:00:00,3.1,218.31,550.0,769.0,0.0,0.0
37715,2023-04-21 11:00:00,2024-07-17 00:00:00,3.1,226.43,553.0,720.0,0.0,0.0
37716,2023-04-21 12:00:00,2024-07-17 00:00:00,3.1,219.93,555.0,765.0,0.0,0.0
37717,2023-04-21 13:00:00,2024-07-17 00:00:00,3.1,193.2,556.0,970.0,6.0,0.0
37718,2023-04-21 14:00:00,2024-07-17 00:00:00,3.1,190.64,557.0,967.0,36.0,2.0
37719,2023-04-21 15:00:00,2024-07-17 00:00:00,3.1,194.33,511.0,802.0,97.0,0.0
37720,2023-04-21 16:00:00,2024-07-17 00:00:00,3.1,194.35,414.0,537.0,207.0,0.0
37721,2023-04-21 17:00:00,2024-07-17 00:00:00,3.1,194.18,358.0,511.0,127.0,0.0
37722,2023-04-21 18:00:00,2024-07-17 00:00:00,3.1,166.35,255.0,434.0,171.0,0.0
37723,2023-04-21 19:00:00,2024-07-17 00:00:00,3.1,168.04,244.0,366.0,210.0,0.0
37724,2023-04-21 20:00:00,2024-07-17 00:00:00,3.1,218.72,385.0,346.0,211.0,2.0
37725,2023-04-21 21:00:00,2024-07-17 00:00:00,3.1,229.61,428.0,348.0,209.0,6.0
37726,2023-04-21 22:00:00,2024-07-17 00:00:00,3.1,218.98,407.0,446.0,127.0,6.0
37727,2023-04-21 23:00:00,2024-07-17 00:00:00,3.1,192.97,407.0,572.0,154.0,8.0
