UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-01-24 00:00:00,2024-07-17 00:00:00,3.1,2.8115499049379027,276.13403974279527,269.0728861805547,454.0764152898319,0.0455901518048424,408.1503,449.75377,0.0,0.0
2023-01-24 01:00:00,2024-07-17 00:00:00,3.1,2.8881974532849446,273.0211964995313,267.5520821997404,17.867332586690132,0.0287458855124209,411.41913,573.85119,0.0,0.0
2023-01-24 02:00:00,2024-07-17 00:00:00,3.1,2.8881974532849446,273.0211964995313,267.5520821997404,17.867332586690132,0.0287458855124209,421.66316,634.35103,0.0,0.0
2023-01-24 03:00:00,2024-07-17 00:00:00,3.1,2.8881974532849446,273.0211964995313,267.5520821997404,17.867332586690132,0.0287458855124209,421.50687,585.99137,0.0,0.0
2023-01-24 04:00:00,2024-07-17 00:00:00,3.1,2.751287696994149,272.44347613974804,267.17853213998444,8.933477301872992,0.0799319068995203,413.15396,611.92344,0.0,0.0
2023-01-24 05:00:00,2024-07-17 00:00:00,3.1,2.751287696994149,272.44347613974804,267.17853213998444,8.933477301872992,0.0799319068995203,418.51016,414.57054,0.0,0.0
2023-01-24 06:00:00,2024-07-17 00:00:00,3.1,2.751287696994149,272.44347613974804,267.17853213998444,8.933477301872992,0.0799319068995203,420.89029,455.15813,0.0,0.0
2023-01-24 07:00:00,2024-07-17 00:00:00,3.1,2.622415085616193,271.8905550462188,266.7130606907242,0.0,0.0588842260608911,420.84837,273.68534,0.0,0.0
2023-01-24 08:00:00,2024-07-17 00:00:00,3.1,2.622415085616193,271.8905550462188,266.7130606907242,0.0,0.0588842260608911,423.26974,453.89965,0.0,0.0
2023-01-24 09:00:00,2024-07-17 00:00:00,3.1,2.622415085616193,271.8905550462188,266.7130606907242,0.0,0.0588842260608911,416.87824,419.07511,0.0,0.0
2023-01-24 10:00:00,2024-07-17 00:00:00,3.1,2.665127721050431,271.33275841261826,266.1840572783098,0.0,0.1031811822101295,413.09937,359.99552,0.0,0.0
2023-01-24 11:00:00,2024-07-17 00:00:00,3.1,2.665127721050431,271.33275841261826,266.1840572783098,0.0,0.1031811822101295,407.54067,440.48174,0.0,0.0
2023-01-24 12:00:00,2024-07-17 00:00:00,3.1,2.665127721050431,271.33275841261826,266.1840572783098,0.0,0.1031811822101295,405.07357,524.87616,0.0,0.0
2023-01-24 13:00:00,2024-07-17 00:00:00,3.1,2.6453585210068025,271.207393404296,265.9150857424834,2.524154960247808,0.0320455984840269,395.1477,513.74999,0.0,0.0
2023-01-24 14:00:00,2024-07-17 00:00:00,3.1,2.6453585210068025,271.207393404296,265.9150857424834,2.524154960247808,0.0320455984840269,400.28508,388.95551,0.0,0.0
2023-01-24 15:00:00,2024-07-17 00:00:00,3.1,2.6453585210068025,271.207393404296,265.9150857424834,2.524154960247808,0.0320455984840269,400.21153,259.00965,0.0,0.0
2023-01-24 16:00:00,2024-07-17 00:00:00,3.1,2.916998394781884,275.8451254860788,268.0272062636951,128.17995171131034,0.0557921074723027,404.66851,551.06213,0.0,0.0
2023-01-24 17:00:00,2024-07-17 00:00:00,3.1,2.916998394781884,275.8451254860788,268.0272062636951,128.17995171131034,0.0557921074723027,409.60665,473.63333,0.0,0.0
2023-01-24 18:00:00,2024-07-17 00:00:00,3.1,2.916998394781884,275.8451254860788,268.0272062636951,128.17995171131034,0.0557921074723027,410.02692,350.31868,0.0,0.0
2023-01-24 19:00:00,2024-07-17 00:00:00,3.1,3.774213022837928,277.7754775001131,268.69630984598234,554.1949310130219,0.0325493035356709,411.71571,299.87089,0.0,0.0
2023-01-24 20:00:00,2024-07-17 00:00:00,3.1,3.774213022837928,277.7754775001131,268.69630984598234,554.1949310130219,0.0325493035356709,410.81678,326.57723,0.0,0.0
2023-01-24 21:00:00,2024-07-17 00:00:00,3.1,3.774213022837928,277.7754775001131,268.69630984598234,554.1949310130219,0.0325493035356709,404.06812,322.63871,0.0,0.0
2023-01-24 22:00:00,2024-07-17 00:00:00,3.1,3.473514784788818,276.4924344035413,268.9896266922215,453.4621338344184,0.0641827771651347,398.69745,304.96722,0.0,0.0
2023-01-24 23:00:00,2024-07-17 00:00:00,3.1,3.473514784788818,276.4924344035413,268.9896266922215,453.4621338344184,0.0641827771651347,401.97744,225.03422,0.0,0.0
2023-01-25 00:00:00,2024-07-17 00:00:00,3.1,3.473514784788818,276.4924344035413,268.9896266922215,453.4621338344184,0.0641827771651347,408.1503,449.75377,0.0,0.0
2023-01-25 01:00:00,2024-07-17 00:00:00,3.1,3.1164881367736683,273.2424340476807,267.43656650861766,18.39367817083826,0.0167035949501941,411.41913,573.85119,0.0,0.0
2023-01-25 02:00:00,2024-07-17 00:00:00,3.1,3.1164881367736683,273.2424340476807,267.43656650861766,18.39367817083826,0.0167035949501941,421.66316,634.35103,0.0,0.0
2023-01-25 03:00:00,2024-07-17 00:00:00,3.1,3.1164881367736683,273.2424340476807,267.43656650861766,18.39367817083826,0.0167035949501941,421.50687,585.99137,0.0,0.0
2023-01-25 04:00:00,2024-07-17 00:00:00,3.1,3.004814749178589,272.4071948166467,266.7722713064435,9.196608878675612,0.0295724657206018,413.15396,611.92344,0.0,0.0
2023-01-25 05:00:00,2024-07-17 00:00:00,3.1,3.004814749178589,272.4071948166467,266.7722713064435,9.196608878675612,0.0295724657206018,418.51016,414.57054,0.0,0.0
2023-01-25 06:00:00,2024-07-17 00:00:00,3.1,3.004814749178589,272.4071948166467,266.7722713064435,9.196608878675612,0.0295724657206018,420.89029,455.15813,0.0,0.0
2023-01-25 07:00:00,2024-07-17 00:00:00,3.1,3.061618507846758,271.85227447249906,266.33999388979487,0.0,0.0107557400357746,420.84837,273.68534,0.0,0.0
2023-01-25 08:00:00,2024-07-17 00:00:00,3.1,3.061618507846758,271.85227447249906,266.33999388979487,0.0,0.0107557400357746,423.26974,453.89965,0.0,0.0
2023-01-25 09:00:00,2024-07-17 00:00:00,3.1,3.061618507846758,271.85227447249906,266.33999388979487,0.0,0.0107557400357746,416.87824,419.07511,0.0,0.0
2023-01-25 10:00:00,2024-07-17 00:00:00,3.1,3.191339959946568,271.4723235173905,265.98459453702424,0.0,0.0200183245826576,413.09937,359.99552,0.0,0.0
2023-01-25 11:00:00,2024-07-17 00:00:00,3.1,3.191339959946568,271.4723235173905,265.98459453702424,0.0,0.0200183245826576,407.54067,440.48174,0.0,0.0
2023-01-25 12:00:00,2024-07-17 00:00:00,3.1,3.191339959946568,271.4723235173905,265.98459453702424,0.0,0.0200183245826576,405.07357,524.87616,0.0,0.0
2023-01-25 13:00:00,2024-07-17 00:00:00,3.1,3.311977632705607,271.49692114624617,265.8429110269051,2.7389268380840144,0.0080982698896616,395.1477,513.74999,0.0,0.0
2023-01-25 14:00:00,2024-07-17 00:00:00,3.1,3.311977632705607,271.49692114624617,265.8429110269051,2.7389268380840144,0.0080982698896616,400.28508,388.95551,0.0,0.0
2023-01-25 15:00:00,2024-07-17 00:00:00,3.1,3.311977632705607,271.49692114624617,265.8429110269051,2.7389268380840144,0.0080982698896616,400.21153,259.00965,0.0,0.0
2023-01-25 16:00:00,2024-07-17 00:00:00,3.1,3.826700327914733,276.1598956361392,267.78453465532857,133.13964887999998,0.0172516632169799,404.66851,551.06213,0.0,0.0
2023-01-25 17:00:00,2024-07-17 00:00:00,3.1,3.826700327914733,276.1598956361392,267.78453465532857,133.13964887999998,0.0172516632169799,409.60665,473.63333,0.0,0.0
2023-01-25 18:00:00,2024-07-17 00:00:00,3.1,3.826700327914733,276.1598956361392,267.78453465532857,133.13964887999998,0.0172516632169799,410.02692,350.31868,0.0,0.0
2023-01-25 19:00:00,2024-07-17 00:00:00,3.1,4.042457803698255,278.4020380318977,268.5799794425475,569.014416670201,0.0074331939518205,411.71571,299.87089,0.0,0.0
2023-01-25 20:00:00,2024-07-17 00:00:00,3.1,4.042457803698255,278.4020380318977,268.5799794425475,569.014416670201,0.0074331939518205,410.81678,326.57723,0.0,0.0
2023-01-25 21:00:00,2024-07-17 00:00:00,3.1,4.042457803698255,278.4020380318977,268.5799794425475,569.014416670201,0.0074331939518205,404.06812,322.63871,0.0,0.0
2023-01-25 22:00:00,2024-07-17 00:00:00,3.1,3.632999416751649,277.401242634326,269.03855419424474,466.608247077114,0.0164988470951895,398.69745,304.96722,0.0,0.0
2023-01-25 23:00:00,2024-07-17 00:00:00,3.1,3.632999416751649,277.401242634326,269.03855419424474,466.608247077114,0.0164988470951895,401.97744,225.03422,0.0,0.0
2023-01-26 00:00:00,2024-07-17 00:00:00,3.1,3.632999416751649,277.401242634326,269.03855419424474,466.608247077114,0.0164988470951895,408.1503,449.75377,0.0,0.0
2023-01-26 01:00:00,2024-07-17 00:00:00,3.1,3.153049493164424,274.43379916776973,267.6861472275592,19.8311766558932,0.0189591107308824,411.41913,573.85119,0.0,0.0
2023-01-26 02:00:00,2024-07-17 00:00:00,3.1,3.153049493164424,274.43379916776973,267.6861472275592,19.8311766558932,0.0189591107308824,421.66316,634.35103,0.0,0.0
2023-01-26 03:00:00,2024-07-17 00:00:00,3.1,3.153049493164424,274.43379916776973,267.6861472275592,19.8311766558932,0.0189591107308824,421.50687,585.99137,0.0,0.0
