UTC time,nat_gas,hydro,solar,wind
2023-05-26 00:00:00,403.0,580.0,126.0,277.0
2023-05-26 01:00:00,401.0,658.0,90.0,275.0
2023-05-26 02:00:00,448.0,1043.0,76.0,276.0
2023-05-26 03:00:00,568.0,1159.0,91.0,267.0
2023-05-26 04:00:00,590.0,1167.0,90.0,201.0
2023-05-26 05:00:00,490.0,1082.0,87.0,136.0
2023-05-26 06:00:00,521.0,934.0,10.0,135.0
2023-05-26 07:00:00,407.0,965.0,0.0,157.0
2023-05-26 08:00:00,412.0,569.0,0.0,186.0
2023-05-26 09:00:00,411.0,479.0,0.0,187.0
2023-05-26 10:00:00,424.0,424.0,0.0,167.0
2023-05-26 11:00:00,262.0,425.0,0.0,157.0
2023-05-26 12:00:00,257.0,431.0,0.0,159.0
2023-05-26 13:00:00,314.0,481.0,2.0,225.0
2023-05-26 14:00:00,257.0,529.0,80.0,232.0
2023-05-26 15:00:00,255.0,433.0,139.0,252.0
2023-05-26 16:00:00,255.0,289.0,202.0,274.0
2023-05-26 17:00:00,242.0,293.0,208.0,247.0
2023-05-26 18:00:00,254.0,274.0,206.0,191.0
2023-05-26 19:00:00,332.0,304.0,136.0,171.0
2023-05-26 20:00:00,411.0,222.0,132.0,169.0
2023-05-26 21:00:00,412.0,233.0,127.0,223.0
2023-05-26 22:00:00,412.0,308.0,128.0,248.0
2023-05-26 23:00:00,410.0,330.0,206.0,242.0
