UTC time,nat_gas,hydro,solar,wind
2023-09-27 00:00:00,752.0,354.0,136.0,2.0
2023-09-27 01:00:00,817.0,894.0,107.0,0.0
2023-09-27 02:00:00,843.0,1166.0,91.0,1.0
2023-09-27 03:00:00,818.0,1179.0,91.0,25.0
2023-09-27 04:00:00,768.0,1118.0,80.0,7.0
2023-09-27 05:00:00,750.0,762.0,18.0,1.0
2023-09-27 06:00:00,732.0,617.0,0.0,6.0
2023-09-27 07:00:00,535.0,568.0,0.0,7.0
2023-09-27 08:00:00,521.0,406.0,0.0,1.0
2023-09-27 09:00:00,518.0,381.0,0.0,1.0
2023-09-27 10:00:00,525.0,322.0,0.0,0.0
2023-09-27 11:00:00,516.0,299.0,0.0,0.0
2023-09-27 12:00:00,516.0,314.0,0.0,0.0
2023-09-27 13:00:00,524.0,405.0,0.0,0.0
2023-09-27 14:00:00,522.0,433.0,8.0,0.0
2023-09-27 15:00:00,453.0,225.0,69.0,0.0
2023-09-27 16:00:00,351.0,180.0,135.0,0.0
2023-09-27 17:00:00,379.0,163.0,114.0,0.0
2023-09-27 18:00:00,479.0,167.0,108.0,0.0
2023-09-27 19:00:00,619.0,227.0,108.0,1.0
2023-09-27 20:00:00,679.0,239.0,129.0,21.0
2023-09-27 21:00:00,711.0,206.0,175.0,46.0
2023-09-27 22:00:00,741.0,234.0,185.0,72.0
2023-09-27 23:00:00,724.0,219.0,163.0,55.0
